method,dataset,seed,noise_rate,pretrain_fraction,es_budget,step,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,hit_limit,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine
PU-R,mnist,0,0.3,0.4,50,50,3000,2000,54,1573,1627,0.5751716463128105,0.581,0.8121652768253605,0.5243366666666666,0.6810318780939281,138.88120005951006,1.316627266118303,0,0,51,0.42592592592592593,0.0,0.5837329626083374
PU-R,mnist,0,0.3,0.4,100,100,3000,2000,104,1442,1546,0.5482256251270883,0.48350000000000004,0.8018437690168629,0.48153333333333337,0.6412358030772214,200.86844326669708,2.8232791509944946,0,0,101,0.375,0.0,0.5975981950759888
PU-R,mnist,0,0.3,0.4,200,200,3000,2000,204,1315,1519,0.5392219026689418,0.43420000000000003,0.7938284643150562,0.43830333333333327,0.599887056087489,283.6900518794638,6.384290361078456,0,0,201,0.3382352941176471,0.0,0.5797497034072876
PU-R,mnist,0,0.3,0.4,500,500,3000,2000,504,1065,1569,0.5558869214728475,0.32499999999999996,0.7765614870405664,0.3557966666666666,0.5176328936568644,475.7253420770228,27.346973180072382,0,1,501,0.3273809523809524,0.0,0.5761473774909973
PU-C,mnist,0,0.3,0.4,50,50,3000,2000,54,1517,1571,0.5565527490689419,0.5181,0.7922779251496278,0.50271,0.6610664792192315,130.70604257532682,1.1738880649209023,0,0,51,0.35185185185185186,0.0,0.5780516266822815
PU-C,mnist,0,0.3,0.4,100,100,3000,2000,104,1234,1338,0.47858486842596903,0.3275,0.7411794565540082,0.41084000000000004,0.5730052374496387,190.8740282995428,2.343175051966682,0,0,101,0.2980769230769231,0.0,0.5785447359085083
PU-C,mnist,0,0.3,0.4,200,200,3000,2000,204,1185,1389,0.49571958027081564,0.30679999999999996,0.7576520780268423,0.39428666666666673,0.5565664563744921,280.68549631302636,4.550226923078299,0,0,201,0.3088235294117647,0.0,0.5841124653816223
PU-C,mnist,0,0.3,0.4,500,500,3000,2000,504,995,1499,0.5325455123675056,0.2622,0.7564544723415055,0.33188,0.4929188288330177,474.23314617193614,11.639637626009062,0,1,501,0.3373015873015873,0.0,0.5768032670021057
Marginal,mnist,0,0.3,0.4,50,50,3000,2000,54,1345,1399,0.4990747942356393,0.399,0.7413794102627203,0.44671,0.6080196665481991,119.24528845673687,1.0143285719677806,0,0,51,0.2777777777777778,0.0,0.6032956838607788
Marginal,mnist,0,0.3,0.4,100,100,3000,2000,104,1293,1397,0.49840387009317055,0.3548,0.754649821311286,0.43176999999999993,0.593535796727033,179.88799507546975,1.9761978569440544,0,0,101,0.27884615384615385,0.0,0.587989866733551
Marginal,mnist,0,0.3,0.4,200,200,3000,2000,204,1237,1441,0.5131505142198876,0.33919999999999995,0.7710650819583704,0.41243,0.5745748076055894,275.7765808505105,3.64630147209391,0,0,201,0.3137254901960784,0.0,0.5872800350189209
Marginal,mnist,0,0.3,0.4,500,500,3000,2000,504,1040,1544,0.5475590537535027,0.2946,0.7711245306246693,0.3465433333333333,0.508119879667425,485.0403030454198,8.096433243947104,0,1,501,0.2996031746031746,0.0,0.5744282007217407
MaxLoss,mnist,0,0.3,0.6,50,50,2000,3000,54,986,1040,0.5596562389400788,0.5208999999999999,0.8105648561224927,0.493265,0.6522561217084714,131.14407989776052,0.6719907920341939,0,0,51,0.4074074074074074,0.0,0.6014309525489807
MaxLoss,mnist,0,0.3,0.6,100,100,2000,3000,104,900,1004,0.5416591088869609,0.517,0.8249926771271676,0.452005,0.6131191821310367,242.0043359867849,1.283298637950793,0,0,101,0.38461538461538464,0.0,0.5825678706169128
MaxLoss,mnist,0,0.3,0.6,200,200,2000,3000,204,810,1014,0.5466635529883206,0.4343,0.8299995772545236,0.39862000000000003,0.560887200188706,385.9215051720162,2.3273376969154924,0,0,201,0.4264705882352941,0.0,0.5912833213806152
MaxLoss,mnist,0,0.3,0.6,500,500,2000,3000,504,559,1063,0.5711269746534526,0.4272,0.8108477139731298,0.281175,0.43909092806646377,672.9237738033338,5.129379126010463,0,1,501,0.41865079365079366,0.0,0.5770047307014465
PU-R,mnist,0,0.3,0.6,50,50,2000,3000,54,917,971,0.525115902943071,0.45509999999999995,0.7863835765616256,0.45935500000000007,0.6201686607731726,134.8522134285117,1.0121201919391751,0,0,51,0.35185185185185186,0.0,0.5880402326583862
PU-R,mnist,0,0.3,0.6,100,100,2000,3000,104,851,955,0.5170791969285347,0.39270000000000005,0.7865473863901516,0.42546500000000004,0.5873807303734647,193.0707690304733,2.151903450023383,0,0,101,0.36538461538461536,0.0,0.5984876155853271
PU-R,mnist,0,0.3,0.6,200,200,2000,3000,204,805,1009,0.5441618342301808,0.38,0.801645142262969,0.40296000000000004,0.56520218448627,279.5764989283468,5.056618424830958,0,0,201,0.3333333333333333,0.0,0.5808385014533997
PU-R,mnist,0,0.3,0.6,500,500,2000,3000,504,619,1123,0.6009489592397586,0.3678,0.7873472035309849,0.309545,0.46945724119810966,476.7353239324534,23.963020413881168,0,1,501,0.3472222222222222,0.0,0.5693895220756531
PU-C,mnist,0,0.3,0.6,50,50,2000,3000,54,891,945,0.5120510281412862,0.4536,0.7761222384730099,0.44297000000000003,0.6044071024212262,140.28599808111923,0.9123574569821358,0,0,51,0.37037037037037035,0.0,0.5881777405738831
PU-C,mnist,0,0.3,0.6,100,100,2000,3000,104,854,958,0.5185868632397614,0.43310000000000004,0.7862755206512284,0.425925,0.5878306507189988,191.5729477807589,1.7973632761277258,0,0,101,0.375,0.0,0.5763338804244995
PU-C,mnist,0,0.3,0.6,200,200,2000,3000,204,761,965,0.5221033441484906,0.34109999999999996,0.7866918054950163,0.3811899999999999,0.5434318807650622,284.98464736855084,3.473891753004864,0,0,201,0.3382352941176471,0.0,0.5778401494026184
PU-C,mnist,0,0.3,0.6,500,500,2000,3000,504,577,1081,0.5800890701357275,0.2691,0.7721928168492678,0.28711500000000006,0.445503455729246,488.59109768572955,8.746418425114825,0,1,501,0.33134920634920634,0.0,0.5676854252815247
Marginal,mnist,0,0.3,0.6,50,50,2000,3000,54,872,926,0.5024864167207852,0.348,0.7570892972419297,0.43745000000000006,0.5990590423603255,113.48862481342985,0.8074316119309515,0,0,51,0.37037037037037035,0.0,0.6016525626182556
Marginal,mnist,0,0.3,0.6,100,100,2000,3000,104,844,948,0.5135599011555314,0.3065,0.7738736913750732,0.42136500000000005,0.5833645776622073,171.66727763687888,1.5473912209272385,0,0,101,0.3269230769230769,0.0,0.6074534058570862
Marginal,mnist,0,0.3,0.6,200,200,2000,3000,204,772,976,0.5276252633193508,0.2841,0.7800061160266925,0.385955,0.5482239599719736,255.71103507339376,2.8415508619509637,0,0,201,0.3137254901960784,0.0,0.5925236940383911
Marginal,mnist,0,0.3,0.6,500,500,2000,3000,504,586,1090,0.5845651547424495,0.24370000000000003,0.7672720607061221,0.29314500000000004,0.45198311655591084,452.46085837050646,6.3118033348582685,0,1,501,0.30753968253968256,0.0,0.5709100365638733
MaxLoss,mnist,0,0.3,0.8,50,50,1000,4000,54,467,521,0.5755227152258158,0.4676,0.8479650004438566,0.45936000000000005,0.6201734448220262,146.25609815076095,0.5229472569189966,0,0,51,0.4074074074074074,0.0,0.6387821435928345
MaxLoss,mnist,0,0.3,0.8,100,100,1000,4000,104,448,552,0.606276044738479,0.46819999999999995,0.8821568651352532,0.44632999999999995,0.6076530171008304,237.9001675487243,0.9746571918949485,0,0,101,0.41346153846153844,0.0,0.5951752066612244
MaxLoss,mnist,0,0.3,0.8,200,200,1000,4000,204,356,560,0.6141770508838817,0.4426,0.8753777860251362,0.3551899999999999,0.5170110607009534,374.555490886103,1.7769240739289671,0,0,201,0.45588235294117646,0.0,0.5958731174468994
MaxLoss,mnist,0,0.3,0.8,500,500,1000,4000,504,66,570,0.624032661144156,0.3679,0.7320533531804126,0.06641999999999998,0.17751049949552442,663.4608151785893,4.018416247796267,0,1,501,0.4444444444444444,0.0,0.5763099789619446
PU-R,mnist,0,0.3,0.8,50,50,1000,4000,54,457,511,0.565556300978642,0.47629999999999995,0.83505691000129,0.45708,0.6179902958411664,127.29786040244544,0.7603333119768649,0,0,51,0.37037037037037035,0.0,0.5613042116165161
PU-R,mnist,0,0.3,0.8,100,100,1000,4000,104,417,521,0.5755227152258158,0.4254,0.8408100624021639,0.41730999999999996,0.5793818756230942,185.42049722668736,1.6122306508477777,0,0,101,0.3942307692307692,0.0,0.5824958086013794
PU-R,mnist,0,0.3,0.8,200,200,1000,4000,204,331,535,0.5894381209509447,0.3749,0.8209593007823596,0.32910999999999996,0.4900295455203024,273.44776693488376,3.975399450864643,0,0,201,0.35784313725490197,0.0,0.5796094536781311
PU-R,mnist,0,0.3,0.8,500,500,1000,4000,504,148,652,0.7039475717465393,0.3228,0.7605260473566645,0.14889000000000002,0.2869975886454174,490.72518564520055,20.886139548849314,0,1,501,0.38293650793650796,0.0,0.577112078666687
PU-C,mnist,0,0.3,0.8,50,50,1000,4000,54,461,515,0.5695455432287417,0.48460000000000003,0.8362360965384592,0.46245000000000014,0.6231269977671373,123.31818033531961,0.6965213590301573,0,0,51,0.3888888888888889,0.0,0.590151846408844
PU-C,mnist,0,0.3,0.8,100,100,1000,4000,104,417,521,0.5755227152258158,0.4534,0.8390074726436956,0.4167600000000001,0.5788408653708613,182.6483223978197,1.3210352959576994,0,0,101,0.33653846153846156,0.0,0.5836425423622131
PU-C,mnist,0,0.3,0.8,200,200,1000,4000,204,353,557,0.6112158875330351,0.3781,0.8381129806049544,0.35351,0.5152877064196018,273.41349424100406,2.5046610590070486,0,0,201,0.35784313725490197,0.0,0.5817066431045532
PU-C,mnist,0,0.3,0.8,500,500,1000,4000,504,172,676,0.7270135297439992,0.29979999999999996,0.7794528488699981,0.17247000000000007,0.3156728529637158,482.0488087508182,6.071811186149716,0,1,501,0.3611111111111111,0.0,0.5779499411582947
Marginal,mnist,0,0.3,0.8,50,50,1000,4000,54,421,475,0.5294930860982276,0.42510000000000003,0.8222283629546929,0.42111,0.5831144360371743,147.4387606064581,0.6054808760527521,0,0,51,0.3888888888888889,0.0,0.6158923506736755
Marginal,mnist,0,0.3,0.8,100,100,1000,4000,104,398,502,0.556567482999526,0.41669999999999996,0.8408585942546642,0.3976800000000001,0.5599509847979389,212.40967331789054,1.1284711819607764,0,0,101,0.33653846153846156,0.0,0.5940485596656799
Marginal,mnist,0,0.3,0.8,200,200,1000,4000,204,333,537,0.5914224428124726,0.38480000000000003,0.8366374780200453,0.33297,0.4940542092076247,304.21001669017517,2.0619164530653507,0,0,201,0.3480392156862745,0.0,0.5803689360618591
Marginal,mnist,0,0.3,0.8,500,500,1000,4000,504,169,673,0.724138880672399,0.3188,0.7861058672144983,0.16866000000000006,0.3110962337539175,509.8736274433746,4.61912554805167,0,1,501,0.3492063492063492,0.0,0.5801132321357727
MaxLoss,mnist,1,0.0,0.0,50,50,5000,0,54,1336,1390,0.3008390213944949,0.25970000000000004,0.5493838813825446,0.26791800000000005,0.42467060829239445,147.80958108700835,1.1097192529123276,0,0,51,0.0,0.0,0.5666093826293945
MaxLoss,mnist,1,0.0,0.0,100,100,5000,0,104,1068,1172,0.2559033303987235,0.2349,0.4985485979653203,0.191744,0.3385214015613573,252.51611047767022,2.198736984981224,0,0,101,0.0,0.0,0.5911349058151245
MaxLoss,mnist,1,0.0,0.0,200,200,5000,0,204,418,622,0.14093391475034878,0.10860000000000003,0.3787075305239615,0.081144,0.1985204498245988,371.1157230398217,3.9637620840221643,0,0,201,0.0,0.0,0.5927238464355469
MaxLoss,mnist,1,0.0,0.0,500,471,5000,0,475,0,475,0.10962596832541749,0.04749999999999999,0.2267049747493349,0.00016599999999999392,0.0526761706057975,568.735705747385,8.049310023896396,1,0,472,0.0,0.0,0.580325186252594
PU-R,mnist,1,0.0,0.0,50,50,5000,0,54,1452,1506,0.3246378284529783,0.27680000000000005,0.558596043019289,0.279634,0.43742247838167925,139.20553811528134,1.6341438370291144,0,0,51,0.0,0.0,0.5751427412033081
PU-R,mnist,1,0.0,0.0,100,100,5000,0,104,1128,1232,0.26830009964760393,0.2197,0.5093562945505179,0.214176,0.36453065828282905,203.7575490631795,3.334609698969871,0,0,101,0.0,0.0,0.5921720266342163
PU-R,mnist,1,0.0,0.0,200,200,5000,0,204,743,947,0.20919214613968506,0.15910000000000002,0.44655124453593553,0.13968,0.2755529725504239,301.79511335941567,6.868853546911851,0,0,201,0.0,0.0,0.5978879928588867
PU-R,mnist,1,0.0,0.0,500,500,5000,0,504,117,621,0.1407220411929302,0.05520000000000003,0.29058200002624235,0.023014,0.10760490072870671,481.0747455970415,26.12659851787612,0,1,501,0.0,0.0,0.5768690705299377
PU-C,mnist,1,0.0,0.0,50,50,5000,0,54,1541,1595,0.342848913569469,0.31379999999999997,0.5860606198288079,0.309684,0.46960443436103716,128.96727262675412,1.5207847198471427,0,0,51,0.0,0.0,0.5682602524757385
PU-C,mnist,1,0.0,0.0,100,100,5000,0,104,1052,1156,0.25259355548769236,0.21009999999999995,0.5010341433403462,0.20455000000000007,0.3534418294110743,212.71734438677154,2.971820025006309,0,0,101,0.0,0.0,0.5813416838645935
PU-C,mnist,1,0.0,0.0,200,200,5000,0,204,447,651,0.14707244804594666,0.08979999999999999,0.36907542726604675,0.08977199999999998,0.21045435543874177,285.96311220011114,5.274964848998934,0,0,201,0.0,0.0,0.5819458961486816
PU-C,mnist,1,0.0,0.0,500,500,5000,0,504,113,617,0.13987441081553698,0.05259999999999998,0.29085533780932454,0.02280199999999999,0.10721148959925725,484.70053317676866,11.0312205189839,0,1,501,0.0,0.0,0.5712246894836426
Marginal,mnist,1,0.0,0.0,50,50,5000,0,54,1180,1234,0.2687129289843142,0.2298,0.5008243801063577,0.23604999999999993,0.3893540036950377,116.97159883762554,1.3028932651504874,0,0,51,0.0,0.0,0.5823357701301575
Marginal,mnist,1,0.0,0.0,100,100,5000,0,104,1078,1182,0.25797107914695516,0.21719999999999995,0.49906168951044977,0.21469000000000002,0.36511983552961913,173.37338417657,2.5425528490450233,0,0,101,0.0,0.0,0.597270667552948
Marginal,mnist,1,0.0,0.0,200,200,5000,0,204,800,1004,0.2210614795330912,0.1603,0.4589297416709178,0.16001200000000002,0.3006292903189426,253.23985608147032,4.542834230000153,0,0,201,0.0,0.0,0.5771035552024841
Marginal,mnist,1,0.0,0.0,500,500,5000,0,504,293,797,0.17782344057923183,0.07040000000000002,0.35356404085229437,0.058812,0.16627157695319336,425.1269444537671,9.48358078300953,0,1,501,0.0,0.0,0.5628046989440918
MaxLoss,mnist,1,0.0,0.2,50,50,4000,1000,54,1433,1487,0.399317963514477,0.35719999999999996,0.6267709030836477,0.3322650000000001,0.4933199579417606,138.9012009279142,0.9608296600636095,0,0,51,0.0,0.0,0.6068519353866577
MaxLoss,mnist,1,0.0,0.2,100,100,4000,1000,104,705,809,0.2248339968500659,0.18589999999999995,0.4690810314453486,0.16083750000000002,0.3016332760302586,224.83326578432607,1.8838649310637265,0,0,101,0.0,0.0,0.5734126567840576
MaxLoss,mnist,1,0.0,0.2,200,200,4000,1000,204,307,511,0.14636611880268902,0.10929999999999995,0.3734841706590645,0.0677575,0.17945702114160297,351.1871371265745,3.3929010790307075,0,0,201,0.0,0.0,0.5907713174819946
MaxLoss,mnist,1,0.0,0.2,500,434,4000,1000,438,0,438,0.12687624257523566,0.0514,0.23714942063439168,3.499999999999615e-05,0.05188131129057488,500.97514644714784,6.502764302073047,1,0,435,0.0,0.0,0.5688161849975586
PU-R,mnist,1,0.0,0.2,50,50,4000,1000,54,912,966,0.26565425703302026,0.24470000000000003,0.5039132566727172,0.22607,0.37809073821226946,119.6649684086829,1.3774077659472823,0,0,51,0.0,0.0,0.5688583254814148
PU-R,mnist,1,0.0,0.2,100,100,4000,1000,104,872,976,0.268244472972583,0.2548,0.5104120129518516,0.209085,0.3586791158039161,178.19230504592178,2.8509168880991638,0,0,101,0.0,0.0,0.5996966361999512
PU-R,mnist,1,0.0,0.2,200,200,4000,1000,204,407,611,0.17287055810447782,0.12860000000000005,0.3919668031331146,0.0963225,0.21935573156378382,262.7799058035154,5.980091935954988,0,0,201,0.0,0.0,0.5865955948829651
PU-R,mnist,1,0.0,0.2,500,500,4000,1000,504,42,546,0.15566606615902856,0.05810000000000004,0.26963473128328574,0.010214999999999998,0.08172551171744964,442.5453634792854,24.131679415004328,0,1,501,0.0,0.0,0.5785428881645203
PU-C,mnist,1,0.0,0.2,50,50,4000,1000,54,1319,1373,0.37027573911473155,0.33409999999999995,0.6068954633419718,0.31954,0.4800032598181644,123.31217926680631,1.2815330249723047,0,0,51,0.0,0.0,0.5780860781669617
PU-C,mnist,1,0.0,0.2,100,100,4000,1000,104,661,765,0.21333752636564896,0.16969999999999996,0.45085618023374446,0.16649000000000005,0.30848024787431644,161.21392733204428,2.4725734458770603,0,0,101,0.0,0.0,0.5800415873527527
PU-C,mnist,1,0.0,0.2,200,200,4000,1000,204,409,613,0.1733986455365084,0.12,0.3978975644808382,0.10218749999999999,0.22722007158864174,254.02460965510548,4.483968056971207,0,0,201,0.0,0.0,0.5799707174301147
PU-C,mnist,1,0.0,0.2,500,500,4000,1000,504,61,565,0.1607037087669596,0.058499999999999996,0.2872304464635049,0.01591499999999999,0.09388164655013348,441.7911169745112,9.486470678821206,0,1,501,0.0,0.0,0.5656066536903381
Marginal,mnist,1,0.0,0.2,50,50,4000,1000,54,926,980,0.26928025035886094,0.22319999999999995,0.4996778754683148,0.22994499999999998,0.38247613332440217,102.73800733322808,1.0984511829447001,0,0,51,0.0,0.0,0.6064231395721436
Marginal,mnist,1,0.0,0.2,100,100,4000,1000,104,778,882,0.2438513744273223,0.19099999999999995,0.4830719545072396,0.19418000000000002,0.3413749626556758,155.93701937925368,2.1401191279292107,0,0,101,0.0,0.0,0.5963118076324463
Marginal,mnist,1,0.0,0.2,200,200,4000,1000,204,551,755,0.21072092512622476,0.14380000000000004,0.4424725313516328,0.13811,0.2735870446506687,234.54566233440968,3.8511134379077703,0,0,201,0.0,0.0,0.5782397389411926
Marginal,mnist,1,0.0,0.2,500,500,4000,1000,504,176,680,0.19104902527760714,0.06989999999999996,0.34455164636408264,0.044212499999999995,0.14375209677790463,404.4579254655823,8.077088547870517,0,1,501,0.0,0.0,0.5692634582519531
MaxLoss,mnist,1,0.0,0.4,50,50,3000,2000,54,613,667,0.2491758615942672,0.21730000000000005,0.4822148864047075,0.18550333333333335,0.33117689378099036,132.2193101625564,0.8318236861377954,0,0,51,0.0,0.0,0.5876790881156921
MaxLoss,mnist,1,0.0,0.4,100,100,3000,2000,104,699,803,0.2963482360355556,0.24960000000000004,0.5593549490863183,0.21489,0.3653490083932153,219.74041297311197,1.6138327040243894,0,0,101,0.0,0.0,0.6013976335525513
MaxLoss,mnist,1,0.0,0.4,200,200,3000,2000,204,181,385,0.1497505659935996,0.10009999999999997,0.377562292013587,0.056323333333333336,0.16252844348548354,326.51743600105135,2.919957580976188,0,0,201,0.0,0.0,0.5849868655204773
MaxLoss,mnist,1,0.0,0.4,500,363,3000,2000,367,0,367,0.1433046076563187,0.05400000000000005,0.259971631610289,0.0004566666666666641,0.054125878746508815,433.55056387546017,4.898087361129001,1,0,364,0.0,0.0,0.5753098130226135
PU-R,mnist,1,0.0,0.4,50,50,3000,2000,54,821,875,0.3211637594504282,0.29369999999999996,0.5787496685524955,0.27027,0.4272401601791375,130.84154697465394,1.2027454641647637,0,0,51,0.0,0.0,0.5755628943443298
PU-R,mnist,1,0.0,0.4,100,100,3000,2000,104,848,952,0.3475933043519035,0.29400000000000004,0.6137810626355235,0.2816,0.4395507235370896,177.69639232044645,2.4900874111335725,0,0,101,0.0,0.0,0.5834323763847351
PU-R,mnist,1,0.0,0.4,200,200,3000,2000,204,307,511,0.1944954011705704,0.11529999999999996,0.4326546694559323,0.09735666666666665,0.22074943542907483,288.236037808589,5.391254452057183,0,0,201,0.0,0.0,0.5788190364837646
PU-R,mnist,1,0.0,0.4,500,479,3000,2000,483,0,483,0.1846032562898472,0.05049999999999999,0.2645509394425397,0.00017000000000000237,0.05269822672079644,456.26283573901804,21.164497534977272,1,0,480,0.0,0.0,0.5699312686920166
PU-C,mnist,1,0.0,0.4,50,50,3000,2000,54,931,985,0.3588874933193438,0.29410000000000003,0.6099573282459237,0.30559333333333333,0.4652663174935959,120.14395073552684,1.107958581065759,0,0,51,0.0,0.0,0.5743288397789001
PU-C,mnist,1,0.0,0.4,100,100,3000,2000,104,686,790,0.29185655212495476,0.22909999999999997,0.5478783814904727,0.22692333333333334,0.3790578087726368,164.10705795343674,2.1301026951987296,0,0,101,0.0,0.0,0.5868479609489441
PU-C,mnist,1,0.0,0.4,200,200,3000,2000,204,317,521,0.19802199315745384,0.126,0.4293212392752238,0.10698333333333335,0.2335820141778445,243.4794589655327,3.936519110109657,0,0,201,0.0,0.0,0.5890694260597229
PU-C,mnist,1,0.0,0.4,500,500,3000,2000,504,5,509,0.1937896916642785,0.05120000000000002,0.26883316780076816,0.0014933333333333432,0.05827006209241576,439.65627951159945,8.30963310203515,0,1,501,0.0,0.0,0.5734220147132874
Marginal,mnist,1,0.0,0.4,50,50,3000,2000,54,729,783,0.2894364985404536,0.23399999999999999,0.5349765878807848,0.24375666666666668,0.39798309430676293,105.08327249435456,0.9452654109336436,0,0,51,0.0,0.0,0.591880202293396
Marginal,mnist,1,0.0,0.4,100,100,3000,2000,104,607,711,0.26448318362236023,0.19899999999999995,0.5139983519646679,0.20153333333333337,0.34994477288064124,155.54455332124766,1.8334495490416884,0,0,101,0.0,0.0,0.5842333436012268
Marginal,mnist,1,0.0,0.4,200,200,3000,2000,204,445,649,0.24290025437949225,0.1583,0.4817120559791387,0.14740999999999999,0.2851683745832733,232.92792015420952,3.316621649079025,0,0,201,0.0,0.0,0.5746085047721863
Marginal,mnist,1,0.0,0.4,500,500,3000,2000,504,128,632,0.2369657856761478,0.06599999999999995,0.37613025894578883,0.04258666666666664,0.14114968438130457,400.52504300787837,7.058644030010328,0,1,501,0.0,0.0,0.5621747970581055
MaxLoss,mnist,1,0.0,0.6,50,50,2000,3000,54,526,580,0.32563925709109753,0.27080000000000004,0.5860911345964825,0.246175,0.4006789172780775,131.0650699904577,0.6700141960754991,0,0,51,0.0,0.0,0.5762653946876526
MaxLoss,mnist,1,0.0,0.6,100,100,2000,3000,104,268,372,0.21639164147200063,0.15239999999999998,0.4906015451418099,0.12927500000000003,0.2624377259725844,209.75531142720442,1.28065480501391,0,0,101,0.0,0.0,0.5745685696601868
MaxLoss,mnist,1,0.0,0.6,200,200,2000,3000,204,66,270,0.16162439895560965,0.08840000000000003,0.37036575599573796,0.028999999999999995,0.11839137206558908,315.6194545479253,2.3195752520114183,0,0,201,0.0,0.0,0.587267279624939
MaxLoss,mnist,1,0.0,0.6,500,268,2000,3000,272,0,272,0.16270848648855463,0.06369999999999998,0.29979228487666376,0.0009649999999999858,0.056281437249767814,367.17467693553976,3.0873314670752734,1,0,269,0.0,0.0,0.5817457437515259
PU-R,mnist,1,0.0,0.6,50,50,2000,3000,54,566,620,0.34636248293099925,0.2975,0.61876593185658,0.282095,0.44008605731303935,122.65713916275595,0.9685189099982381,0,0,51,0.0,0.0,0.5733964443206787
PU-R,mnist,1,0.0,0.6,100,100,2000,3000,104,423,527,0.2980518827098422,0.243,0.5777405386150297,0.212455,0.36255581004566645,179.34946366999714,1.9790807890240103,0,0,101,0.0,0.0,0.5802205801010132
PU-R,mnist,1,0.0,0.6,200,200,2000,3000,204,145,349,0.20412646286422387,0.09689999999999999,0.43305637600995456,0.07180999999999997,0.18530577067239914,268.2961069962909,4.479554399149492,0,0,201,0.0,0.0,0.5796043872833252
PU-R,mnist,1,0.0,0.6,500,388,2000,3000,392,0,392,0.22702223353553563,0.05379999999999996,0.3112776289828169,0.00031499999999999194,0.05345107752357697,405.77672407311053,12.989727619104087,1,0,389,0.0,0.0,0.5736294388771057
PU-C,mnist,1,0.0,0.6,50,50,2000,3000,54,601,655,0.3644304419285618,0.2943,0.6312294858993154,0.29174000000000005,0.4504760192697267,126.5905526938995,0.8784504719078541,0,0,51,0.0,0.0,0.5677580833435059
PU-C,mnist,1,0.0,0.6,100,100,2000,3000,104,240,344,0.20145417365711182,0.13039999999999996,0.45917966259088233,0.12382000000000001,0.25547695068762055,168.5604719455999,1.6518058399669826,0,0,101,0.0,0.0,0.5847834348678589
PU-C,mnist,1,0.0,0.6,200,200,2000,3000,204,137,341,0.1998497464810498,0.10060000000000002,0.42414396454685693,0.06815999999999998,0.18004118790250753,263.14499869254206,2.9889282560907304,0,0,201,0.0,0.0,0.5816285610198975
PU-C,mnist,1,0.0,0.6,500,375,2000,3000,379,0,379,0.22011592029593885,0.05740000000000001,0.30433612814233085,0.00015999999999999904,0.05264291923771831,392.52506047834754,5.138599551981315,1,0,376,0.0,0.0,0.57591712474823
Marginal,mnist,1,0.0,0.6,50,50,2000,3000,54,518,572,0.3214847753988579,0.25960000000000005,0.5859345213476915,0.25851,0.4143429906925084,111.10925777356839,0.7753369058482349,0,0,51,0.0,0.0,0.5979904532432556
Marginal,mnist,1,0.0,0.6,100,100,2000,3000,104,415,519,0.29387429350754246,0.2097,0.5558958297246704,0.205095,0.35407248273104236,156.68972908177125,1.4707619838882238,0,0,101,0.0,0.0,0.5853743553161621
Marginal,mnist,1,0.0,0.6,200,200,2000,3000,204,266,470,0.26820443815086037,0.1482,0.5060921255294842,0.13258999999999996,0.26663863187334663,230.197100564664,2.64169618091546,0,0,201,0.0,0.0,0.5769854784011841
Marginal,mnist,1,0.0,0.6,500,500,2000,3000,504,25,529,0.29909571283496916,0.06940000000000002,0.35989310152097737,0.012879999999999996,0.0875745326474921,391.469996452898,5.704842449864373,0,1,501,0.0,0.0,0.5760964751243591
MaxLoss,mnist,1,0.0,0.8,50,50,1000,4000,54,179,233,0.2790674169664271,0.20320000000000005,0.5643536049020407,0.17472000000000001,0.3183659325243614,115.38429064186649,0.5255169628653675,0,0,51,0.0,0.0,0.5624821782112122
MaxLoss,mnist,1,0.0,0.8,100,100,1000,4000,104,108,212,0.2565465088118799,0.137,0.5401057470283099,0.10466999999999999,0.23052070546135756,192.2940800013545,0.9789519479963928,0,0,101,0.0,0.0,0.5963594317436218
MaxLoss,mnist,1,0.0,0.8,200,166,1000,4000,170,0,170,0.2109735436970368,0.07369999999999999,0.3676566702701369,0.0005600000000000005,0.05459237362859731,268.6065042304178,1.5434066960588098,1,0,167,0.0,0.0,0.5858884453773499
MaxLoss,mnist,1,0.0,0.8,500,166,1000,4000,170,0,170,0.2109735436970368,0.07369999999999999,0.37015190774293,0.0009200000000000008,0.05610239137285905,268.4936411388553,1.6403081540483981,1,0,167,0.0,0.0,0.5858884453773499
PU-R,mnist,1,0.0,0.8,50,50,1000,4000,54,267,321,0.3718871892779134,0.28090000000000004,0.6587099962444455,0.26331000000000004,0.4196221425783954,111.43065796490556,0.7282924351748079,0,0,51,0.0,0.0,0.5805835723876953
PU-R,mnist,1,0.0,0.8,100,100,1000,4000,104,172,276,0.3247125825146213,0.20950000000000002,0.6103702204192967,0.17079,0.31365737064599947,172.27207312783796,1.5097229201346636,0,0,101,0.0,0.0,0.5883089900016785
PU-R,mnist,1,0.0,0.8,200,200,1000,4000,204,13,217,0.2619234274025075,0.0797,0.4189655477295477,0.013130000000000013,0.08810694006090508,266.1226897206113,3.6744117711205035,0,0,201,0.0,0.0,0.5894117951393127
PU-R,mnist,1,0.0,0.8,500,225,1000,4000,229,0,229,0.274790070601739,0.06840000000000002,0.38201505531883945,0.0006700000000000006,0.05507053377909393,287.09816528127106,4.476052919169888,1,0,226,0.0,0.0,0.5860648155212402
