method,noise_rate,pretrain_fraction,es_budget,n,step_mean,step_se,compression_size_mean,compression_size_se,remaining_bad_mean,remaining_bad_se,effective_compression_size_mean,effective_compression_size_se,certified_bound_mean,certified_bound_se,test_error_mean,test_error_se,runtime_sec_mean,runtime_sec_se,stop_reached_mean,stop_reached_se,hit_limit_mean,hit_limit_se,train_calls_mean,train_calls_se,noise_hit_rate_mean,noise_hit_rate_se,duplicate_hit_rate_mean,duplicate_hit_rate_se,pairwise_feature_cosine_mean,pairwise_feature_cosine_se
PU-F,0.0,0.6,200,10,12.5,1.607275126832159,16.5,1.607275126832159,0.0,0.0,16.5,1.607275126832159,0.026263973221648484,0.0018159001488784862,0.005769999999999997,0.0005264239947249967,0.1781104081077501,0.002292575938289711,1.0,0.0,0.0,0.0,13.5,1.607275126832159,0.0,0.0,0.14962343212343213,0.0345947173727984,0.7089936047792434,0.03982920835262997
PU-F,0.0,0.6,50,10,12.5,1.607275126832159,16.5,1.607275126832159,0.0,0.0,16.5,1.607275126832159,0.026263973221648484,0.0018159001488784862,0.005769999999999997,0.0005264239947249967,0.17366992489551195,0.0022327647483609066,1.0,0.0,0.0,0.0,13.5,1.607275126832159,0.0,0.0,0.14962343212343213,0.0345947173727984,0.7089936047792434,0.03982920835262997
PU-F,0.0,0.7,100,10,10.1,1.27758452644912,14.1,1.27758452644912,0.0,0.0,14.1,1.27758452644912,0.03125140587217175,0.0019987101694947367,0.005879999999999996,0.0006327716807822504,0.19603807080420665,0.001983581636695336,1.0,0.0,0.0,0.0,11.1,1.27758452644912,0.0,0.0,0.12574280251911832,0.029517494755109515,0.7060731291770935,0.026400347429605668
PU-F,0.0,0.7,200,10,10.1,1.27758452644912,14.1,1.27758452644912,0.0,0.0,14.1,1.27758452644912,0.03125140587217175,0.0019987101694947367,0.005879999999999996,0.0006327716807822504,0.19823619991075248,0.0020595755637171326,1.0,0.0,0.0,0.0,11.1,1.27758452644912,0.0,0.0,0.12574280251911832,0.029517494755109515,0.7060731291770935,0.026400347429605668
PU-F,0.0,0.7,50,10,10.1,1.27758452644912,14.1,1.27758452644912,0.0,0.0,14.1,1.27758452644912,0.03125140587217175,0.0019987101694947367,0.005879999999999996,0.0006327716807822504,0.1937859916128218,0.0019310510288020359,1.0,0.0,0.0,0.0,11.1,1.27758452644912,0.0,0.0,0.12574280251911832,0.029517494755109515,0.7060731291770935,0.026400347429605668
PU-F,0.0,0.8,100,10,4.5,0.5,8.5,0.5,0.0,0.0,8.5,0.5,0.03333620799239725,0.001271131916047606,0.0035699999999999955,0.0003771383477363874,0.20758760410826654,0.001106367186802173,1.0,0.0,0.0,0.0,5.5,0.5,0.0,0.0,0.0927020202020202,0.024505894149708694,0.5854565083980561,0.02578722363749712
PU-F,0.0,0.8,200,10,4.5,0.5,8.5,0.5,0.0,0.0,8.5,0.5,0.03333620799239725,0.001271131916047606,0.0035699999999999955,0.0003771383477363874,0.2097498332092073,0.0011150754417872662,1.0,0.0,0.0,0.0,5.5,0.5,0.0,0.0,0.0927020202020202,0.024505894149708694,0.5854565083980561,0.02578722363749712
PU-F,0.0,0.8,50,10,4.5,0.5,8.5,0.5,0.0,0.0,8.5,0.5,0.03333620799239725,0.001271131916047606,0.0035699999999999955,0.0003771383477363874,0.2052315334090963,0.0010801225549090447,1.0,0.0,0.0,0.0,5.5,0.5,0.0,0.0,0.0927020202020202,0.024505894149708694,0.5854565083980561,0.02578722363749712
PU-F,0.4,0.0,100,10,100.0,0.0,104.0,0.0,392.2,29.653105514712394,496.2,29.653105514712394,0.18913277349201962,0.01048857249192573,0.09498999999999999,0.007328459744190608,1.347569483204279,0.05550136850163768,0.0,0.0,0.0,0.0,101.0,0.0,0.2759615384615385,0.016471365586576404,0.3615384615384615,0.016292647470690813,0.6891339600086213,0.01765482565155075
PU-F,0.4,0.0,200,10,200.0,0.0,204.0,0.0,246.3,18.250753409106153,450.3,18.250753409106153,0.1729580300336238,0.0064819503464646515,0.06510000000000002,0.00682037796280789,2.7441670375003016,0.13104342571927904,0.0,0.0,1.0,0.0,201.0,0.0,0.2617647058823529,0.016618538738681205,0.35196078431372546,0.017180966572673092,0.5117483139038086,0.02316106809710848
PU-F,0.4,0.0,50,10,50.0,0.0,54.0,0.0,470.3,27.002489597154636,524.3,27.002489597154636,0.19907518601394258,0.009541743332401867,0.11542999999999999,0.007322917603129385,0.6237869873060845,0.03558515013405556,0.0,0.0,0.0,0.0,51.0,0.0,0.34259259259259256,0.02548867015069454,0.3833333333333333,0.02500571493892481,0.7120809972286224,0.0167701357594242
PU-F,0.4,0.1,100,10,100.0,0.0,104.0,0.0,374.2,22.011512139484346,478.2,22.011512139484346,0.20284282937063836,0.008615609127909114,0.11025,0.010529463951745647,1.229845070693409,0.05087352761318538,0.0,0.0,0.0,0.0,101.0,0.0,0.34134615384615385,0.024038461538461536,0.4048076923076923,0.02049528497275406,0.8437609136104584,0.04103345405530898
PU-F,0.4,0.1,200,10,200.0,0.0,204.0,0.0,225.3,21.65643348086455,429.3,21.65643348086455,0.18359546607825905,0.008550630610444632,0.06389000000000002,0.007453104498574181,2.5825544165913015,0.11919038686689577,0.0,0.0,1.0,0.0,201.0,0.0,0.29117647058823526,0.010518612378713122,0.37156862745098035,0.013841711493168216,0.6274069666862487,0.037307532092902974
PU-F,0.4,0.1,50,10,50.0,0.0,54.0,0.0,418.6,10.757116507482642,472.6,10.757116507482642,0.2007096973073203,0.0042231721134553145,0.12118999999999999,0.00643565502148426,0.5302873416920193,0.028713755263882996,0.0,0.0,0.0,0.0,51.0,0.0,0.3944444444444445,0.03673228530076998,0.4333333333333333,0.03349298757098898,0.8478168249130249,0.03051349212465036
PU-F,0.4,0.2,100,10,100.0,0.0,104.0,0.0,310.8,16.01166241629311,414.8,16.01166241629311,0.19981213594437577,0.007091561042460501,0.10943999999999998,0.008898341917958026,1.1165058749029413,0.05494898323376139,0.0,0.0,0.0,0.0,101.0,0.0,0.325,0.03005993355818809,0.3903846153846154,0.028888857280112177,0.8338057458400726,0.036427046623418544
PU-F,0.4,0.2,200,10,200.0,0.0,204.0,0.0,190.6,18.814415277181013,394.6,18.814415277181013,0.19081683385302312,0.008359980726744964,0.07042999999999999,0.01123139498607957,2.2722253126034047,0.13242163590707245,0.0,0.0,1.0,0.0,201.0,0.0,0.29215686274509806,0.015946239083340984,0.38921568627450975,0.013791469180398166,0.6071441233158111,0.03476539321559376
PU-F,0.4,0.2,50,10,50.0,0.0,54.0,0.0,394.0,14.016656757824478,448.0,14.016656757824478,0.21451431632740423,0.006201405330398011,0.13085000000000002,0.007855051453258172,0.5132329000975006,0.02637278871256326,0.0,0.0,0.0,0.0,51.0,0.0,0.37962962962962965,0.03695979599980914,0.40740740740740744,0.03480956093795477,0.8333045721054078,0.03196600607128644
PU-F,0.4,0.3,100,10,100.0,0.0,104.0,0.0,206.4,13.229764422190843,310.4,13.229764422190843,0.17475823708227836,0.006795414063108984,0.06884000000000001,0.006256910845883402,0.6835473498969804,0.022586029368669124,0.0,0.0,0.0,0.0,101.0,0.0,0.3096153846153846,0.01700833225823282,0.41923076923076924,0.01590983800768058,0.618673813343048,0.030105711644028112
PU-F,0.4,0.3,200,10,200.0,0.0,204.0,0.0,119.6,11.200396818367144,323.6,11.200396818367146,0.1815461818187032,0.005719893936212491,0.05497,0.006701244494702293,1.5136997124995104,0.04300915502953259,0.0,0.0,1.0,0.0,201.0,0.0,0.30245098039215684,0.007272618654989503,0.40588235294117647,0.009208498564447956,0.5199565887451172,0.0330170203397065
PU-F,0.4,0.3,50,10,50.0,0.0,54.0,0.0,232.2,18.26033953682132,286.2,18.26033953682132,0.16221943341079167,0.009486005466264021,0.07441,0.008331739180854015,0.43305959170102143,0.01584640661063896,0.0,0.0,0.0,0.0,51.0,0.0,0.3037037037037037,0.023456790123456788,0.38333333333333336,0.02948136774385074,0.5909824728965759,0.02493695266954714
PU-F,0.4,0.4,100,10,100.0,0.0,104.0,0.0,197.0,24.089647384532448,301.0,24.089647384532448,0.1975602583552245,0.014319771700295377,0.08254000000000003,0.010623759535431257,0.6921563374868128,0.038034091781759975,0.0,0.0,0.0,0.0,101.0,0.0,0.30192307692307685,0.013985528352097069,0.4153846153846154,0.01522351549620246,0.7652769148349762,0.030935179185415607
PU-F,0.4,0.4,200,10,200.0,0.0,204.0,0.0,78.8,12.619033243477885,282.8,12.619033243477885,0.18688110349467024,0.007550726650339369,0.042520000000000016,0.006749844442651997,1.4038084667932709,0.06975839018057266,0.0,0.0,1.0,0.0,201.0,0.0,0.27990196078431373,0.008249611478015905,0.3852941176470588,0.006378830488870304,0.5587336301803589,0.02413452750178818
PU-F,0.4,0.4,50,10,50.0,0.0,54.0,0.0,234.0,25.220362143844536,288.0,25.220362143844536,0.18974705790751614,0.015023658824590485,0.09229000000000001,0.011548847465343797,0.43490542099461893,0.005633777642411562,0.0,0.0,0.0,0.0,51.0,0.0,0.3351851851851852,0.033521417240457936,0.43888888888888894,0.0319619591753077,0.7485856533050537,0.033104189785941616
PU-F,0.4,0.5,100,10,100.0,0.0,104.0,0.0,131.0,13.158858444240348,235.0,13.158858444240348,0.18909128683735615,0.009473137809751862,0.06902,0.007002234563972329,0.5701214875036384,0.012537809360576935,0.0,0.0,0.0,0.0,101.0,0.0,0.3115384615384615,0.010552613867406618,0.4480769230769231,0.015182973438880785,0.6912940204143524,0.03986206612168216
PU-F,0.4,0.5,200,10,200.0,0.0,204.0,0.0,43.1,7.606210912434946,247.1,7.606210912434945,0.1979315304371994,0.005452504930987557,0.036449999999999996,0.004513713671812951,1.0690246000071055,0.04360622383477536,0.0,0.0,1.0,0.0,201.0,0.0,0.28970588235294115,0.009110850888529833,0.4147058823529412,0.013810814777199634,0.5913184076547623,0.03414317761720349
PU-F,0.4,0.5,50,10,50.0,0.0,54.0,0.0,163.0,18.156113142532583,217.0,18.156113142532583,0.1758729175955523,0.013144877459205428,0.08213999999999998,0.0089936051355023,0.42218910409719684,0.004802475273573249,0.0,0.0,0.0,0.0,51.0,0.0,0.29259259259259257,0.01674649378549449,0.39259259259259266,0.017847941104692542,0.6593258917331696,0.03643669302828999
PU-F,0.4,0.6,100,10,100.0,0.0,104.0,0.0,71.8,10.135526078546139,175.8,10.135526078546139,0.18164594855043106,0.009267595172405415,0.052650000000000016,0.006792434516921501,0.5571366166113876,0.01686480705787051,0.0,0.0,0.0,0.0,101.0,0.0,0.3038461538461538,0.009636728447674941,0.43173076923076925,0.017522996067739292,0.6216075927019119,0.022304864639281413
PU-F,0.4,0.6,200,10,198.9,0.9938701010583716,202.9,0.9938701010583716,16.8,4.301937547973781,219.7,4.858097478551775,0.22166259592049756,0.004379216720649445,0.034919999999999986,0.004489241460301384,0.7991027918062172,0.026972289041178342,0.2,0.13333333333333333,0.8,0.13333333333333333,199.9,0.9938701010583716,0.27975418749085124,0.005681280010102096,0.4301557843187044,0.0115916300573836,0.5326859295368195,0.028789026435481986
PU-F,0.4,0.6,50,10,50.0,0.0,54.0,0.0,105.7,7.643515770464096,159.7,7.643515770464094,0.16690795629401692,0.007062252361859143,0.05958,0.007506912370164805,0.43006625820416955,0.007266737443323127,0.0,0.0,0.0,0.0,51.0,0.0,0.3111111111111111,0.017633156613686047,0.40555555555555556,0.024760705086582197,0.6107291668653488,0.023303319330409127
PU-F,0.4,0.7,100,10,99.4,0.6,103.4,0.6,31.3,4.543738059742831,134.7,5.017857001638139,0.19058647193596698,0.006227570922669578,0.04156000000000001,0.005471891811795992,0.47833946250611914,0.02259481212812616,0.1,0.09999999999999999,0.0,0.0,100.4,0.6,0.31587519623233906,0.014555744566270125,0.46316718995290423,0.015115808484790251,0.6756871283054352,0.031133171042954294
PU-F,0.4,0.7,200,10,153.7,7.23118247591637,157.7,7.23118247591637,0.0,0.0,157.7,7.23118247591637,0.2186976555036381,0.008920870011389774,0.02611000000000001,0.0021195099014211342,0.5814706375997047,0.03225583666713881,1.0,0.0,0.0,0.0,154.7,7.23118247591637,0.29096710015811594,0.015910491144629918,0.4377904948719504,0.009017884763495645,0.591941061615944,0.021865899180368714
PU-F,0.4,0.7,50,10,50.0,0.0,54.0,0.0,64.5,6.166666666666666,118.5,6.166666666666666,0.17043834009673448,0.0077143616259422515,0.05450000000000001,0.005835885156131463,0.39372400430147536,0.020862862678474713,0.0,0.0,0.0,0.0,51.0,0.0,0.28703703703703703,0.01995460478425261,0.3981481481481481,0.020519469306906984,0.6497782230377197,0.029284646464050237
PU-F,0.4,0.8,100,10,93.3,2.8946310453819306,97.3,2.8946310453819306,6.2,2.7920522121829237,103.5,5.040392400950103,0.22520323150674812,0.009371874803826782,0.047550000000000016,0.005435628349653381,0.35349019169807433,0.010139810742294489,0.5,0.16666666666666666,0.0,0.0,94.3,2.8946310453819306,0.2929982948086397,0.011706838638072807,0.4387095806492359,0.016433261245440336,0.6763382256031036,0.027369715117134423
PU-F,0.4,0.8,200,10,101.4,5.67097875150313,105.4,5.67097875150313,0.0,0.0,105.4,5.67097875150313,0.22868572692968883,0.010526181605969062,0.03972000000000001,0.005092844653694701,0.36743907919735647,0.01442015191322336,1.0,0.0,0.0,0.0,102.4,5.67097875150313,0.2935628092322092,0.012411878011465394,0.4414977698075037,0.017200018536206063,0.6835231244564056,0.027090549533668292
PU-F,0.4,0.8,50,10,50.0,0.0,54.0,0.0,34.2,3.1012542265634684,88.2,3.1012542265634684,0.19665630581439472,0.005842673447302573,0.05611999999999998,0.005081640155173005,0.29495848749065773,0.007036471664662515,0.0,0.0,0.0,0.0,51.0,0.0,0.28888888888888886,0.020878437685540447,0.43888888888888894,0.012962962962962959,0.6386972874403,0.030192601373746738
PU-G,0.0,0.0,100,10,98.1,1.2862520921049823,102.1,1.2862520921049823,26.8,9.168545262047967,128.9,9.850493501455762,0.0558204892964568,0.0037390919837772753,0.014249999999999995,0.0018572530492339712,0.3361439207161311,0.015122315882934891,0.2,0.13333333333333333,0.0,0.0,99.1,1.2862520921049823,0.0,0.0,0.17658447063688998,0.025409238848074722,0.7379938364028931,0.009607889002917877
PU-G,0.0,0.0,200,10,124.5,8.00312438988674,128.5,8.00312438988674,0.0,0.0,128.5,8.00312438988674,0.055693547235568984,0.003048671057449708,0.007310000000000006,0.0009477986190231693,0.39906094170291906,0.02791920829238897,1.0,0.0,0.0,0.0,125.5,8.00312438988674,0.0,0.0,0.17285200916762525,0.024475797700833583,0.6991769134998321,0.018808882736678627
PU-G,0.0,0.0,50,10,50.0,0.0,54.0,0.0,91.9,15.04175669409808,145.9,15.04175669409808,0.06219367273151875,0.00564121177896324,0.02954,0.003291173380759851,0.21674173331120983,0.012665594990841448,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.14999999999999997,0.01901595284043131,0.7397681772708893,0.007623821866461407
PU-G,0.0,0.1,100,10,57.5,4.351883372620282,61.5,4.351883372620282,0.0,0.0,61.5,4.351883372620282,0.03286193859530613,0.0019439163409378046,0.007269999999999999,0.0006936297443321075,0.13703790429863147,0.00781863011942163,1.0,0.0,0.0,0.0,58.5,4.351883372620282,0.0,0.0,0.15118679421622944,0.030199460595796226,0.8870815634727478,0.0050184141194226746
PU-G,0.0,0.1,200,10,57.5,4.351883372620282,61.5,4.351883372620282,0.0,0.0,61.5,4.351883372620282,0.03286193859530613,0.0019439163409378046,0.007269999999999999,0.0006936297443321075,0.13929133339552208,0.007838711164864754,1.0,0.0,0.0,0.0,58.5,4.351883372620282,0.0,0.0,0.15118679421622944,0.030199460595796226,0.8870815634727478,0.0050184141194226746
PU-G,0.0,0.1,50,10,47.7,1.238726945070803,51.7,1.238726945070803,11.0,3.9214509786273974,62.7,4.7470458650032485,0.033390395907917994,0.002113419184112573,0.010780000000000001,0.0012344859478971655,0.1186320542008616,0.002486874438082129,0.4,0.1632993161855452,0.0,0.0,48.7,1.238726945070803,0.0,0.0,0.13826965548941134,0.02617040562177409,0.8784550309181214,0.003869709020202962
PU-G,0.0,0.2,100,10,49.3,6.137408066747539,53.3,6.137408066747539,0.0,0.0,53.3,6.137408066747539,0.03269993719295598,0.0031500645239646028,0.008479999999999988,0.0009160058223978004,0.14824436249909922,0.00904016465216159,1.0,0.0,0.0,0.0,50.3,6.137408066747539,0.0,0.0,0.12474885703010893,0.027044380241517115,0.8629518806934356,0.006770203448335318
PU-G,0.0,0.2,200,10,49.3,6.137408066747539,53.3,6.137408066747539,0.0,0.0,53.3,6.137408066747539,0.03269993719295598,0.0031500645239646028,0.008479999999999988,0.0009160058223978004,0.1504794873879291,0.009069982743452498,1.0,0.0,0.0,0.0,50.3,6.137408066747539,0.0,0.0,0.12474885703010893,0.027044380241517115,0.8629518806934356,0.006770203448335318
PU-G,0.0,0.2,50,10,42.2,3.672117161045443,46.2,3.672117161045443,7.4,2.829212689856392,53.6,5.857948066990313,0.03286117048119195,0.003019788035141026,0.008469999999999988,0.0009331011615992009,0.1348952081927564,0.006665336173049417,0.5,0.16666666666666666,0.0,0.0,43.2,3.672117161045443,0.0,0.0,0.12444294496926074,0.025504625314377333,0.862332797050476,0.006546936146983549
PU-G,0.0,0.3,100,10,35.9,3.7960505792204615,39.9,3.7960505792204615,0.0,0.0,39.9,3.7960505792204615,0.029556550760753454,0.0022555872155151082,0.006690000000000018,0.0006320073839231092,0.13863587479572742,0.005483576352100152,1.0,0.0,0.0,0.0,36.9,3.7960505792204615,0.0,0.0,0.12017435323562767,0.03104098219709576,0.8384569466114045,0.012076695305532011
PU-G,0.0,0.3,200,10,35.9,3.7960505792204615,39.9,3.7960505792204615,0.0,0.0,39.9,3.7960505792204615,0.029556550760753454,0.0022555872155151082,0.006690000000000018,0.0006320073839231092,0.14083228328381664,0.005498397465084123,1.0,0.0,0.0,0.0,36.9,3.7960505792204615,0.0,0.0,0.12017435323562767,0.03104098219709576,0.8384569466114045,0.012076695305532011
PU-G,0.0,0.3,50,10,35.1,3.3348329959851224,39.1,3.3348329959851224,0.4,0.39999999999999997,39.5,3.550430333854694,0.029326760134426876,0.002115941388832197,0.0066600000000000105,0.00062203965575623,0.13510462900158018,0.004852571383929312,0.9,0.09999999999999999,0.0,0.0,36.1,3.3348329959851224,0.0,0.0,0.11682907247099206,0.029329784653795526,0.8376511752605438,0.011971310052617293
PU-G,0.0,0.4,100,10,23.3,2.616401260425387,27.3,2.616401260425387,0.0,0.0,27.3,2.616401260425387,0.02553194934152998,0.0019280695399255872,0.005600000000000016,0.0008804039476916901,0.1430097207019571,0.004106083863864223,1.0,0.0,0.0,0.0,24.3,2.616401260425387,0.0,0.0,0.10519585677480414,0.03443106077039188,0.791084623336792,0.01645555888284969
PU-G,0.0,0.4,200,10,23.3,2.616401260425387,27.3,2.616401260425387,0.0,0.0,27.3,2.616401260425387,0.02553194934152998,0.0019280695399255872,0.005600000000000016,0.0008804039476916901,0.14521466640289873,0.004128959523020444,1.0,0.0,0.0,0.0,24.3,2.616401260425387,0.0,0.0,0.10519585677480414,0.03443106077039188,0.791084623336792,0.01645555888284969
PU-G,0.0,0.4,50,10,23.3,2.616401260425387,27.3,2.616401260425387,0.0,0.0,27.3,2.616401260425387,0.02553194934152998,0.0019280695399255872,0.005600000000000016,0.0008804039476916901,0.14085560000385158,0.0041366252975884605,1.0,0.0,0.0,0.0,24.3,2.616401260425387,0.0,0.0,0.10519585677480414,0.03443106077039188,0.791084623336792,0.01645555888284969
PU-G,0.0,0.5,100,10,18.3,2.812867259971971,22.3,2.812867259971971,0.0,0.0,22.3,2.812867259971971,0.02618152103968896,0.002494278370974466,0.004470000000000018,0.0006920260110718359,0.15536706228740513,0.003487964853068754,1.0,0.0,0.0,0.0,19.3,2.812867259971971,0.0,0.0,0.13275137641263401,0.030293332509126972,0.7667105257511139,0.020163954300354052
PU-G,0.0,0.5,200,10,18.3,2.812867259971971,22.3,2.812867259971971,0.0,0.0,22.3,2.812867259971971,0.02618152103968896,0.002494278370974466,0.004470000000000018,0.0006920260110718359,0.1575366665958427,0.003496418024072368,1.0,0.0,0.0,0.0,19.3,2.812867259971971,0.0,0.0,0.13275137641263401,0.030293332509126972,0.7667105257511139,0.020163954300354052
PU-G,0.0,0.5,50,10,18.3,2.812867259971971,22.3,2.812867259971971,0.0,0.0,22.3,2.812867259971971,0.02618152103968896,0.002494278370974466,0.004470000000000018,0.0006920260110718359,0.1531228415959049,0.003489564119688284,1.0,0.0,0.0,0.0,19.3,2.812867259971971,0.0,0.0,0.13275137641263401,0.030293332509126972,0.7667105257511139,0.020163954300354052
PU-G,0.0,0.6,100,10,12.9,2.208317610006918,16.9,2.208317610006918,0.0,0.0,16.9,2.208317610006918,0.026588276628172026,0.002581916981705736,0.004600000000000004,0.0007733045971672486,0.17551497921231202,0.002704854530763294,1.0,0.0,0.0,0.0,13.9,2.208317610006918,0.0,0.0,0.12260589084118494,0.026517420987825436,0.6828257888555527,0.042619677512431654
PU-G,0.0,0.6,200,10,12.9,2.208317610006918,16.9,2.208317610006918,0.0,0.0,16.9,2.208317610006918,0.026588276628172026,0.002581916981705736,0.004600000000000004,0.0007733045971672486,0.17765407501137814,0.002698966286339845,1.0,0.0,0.0,0.0,13.9,2.208317610006918,0.0,0.0,0.12260589084118494,0.026517420987825436,0.6828257888555527,0.042619677512431654
PU-G,0.0,0.6,50,10,12.9,2.208317610006918,16.9,2.208317610006918,0.0,0.0,16.9,2.208317610006918,0.026588276628172026,0.002581916981705736,0.004600000000000004,0.0007733045971672486,0.17318355001043528,0.0026842861569379506,1.0,0.0,0.0,0.0,13.9,2.208317610006918,0.0,0.0,0.12260589084118494,0.026517420987825436,0.6828257888555527,0.042619677512431654
PU-G,0.0,0.7,100,10,10.1,1.2333333333333334,14.1,1.2333333333333334,0.0,0.0,14.1,1.2333333333333334,0.03125895423581824,0.0019303303949933226,0.005200000000000005,0.0007331818025261874,0.19571531250257976,0.0017395440939558728,1.0,0.0,0.0,0.0,11.1,1.2333333333333334,0.0,0.0,0.11570982938629996,0.022848736026354028,0.6955427527427673,0.02334172644378893
PU-G,0.0,0.7,200,10,10.1,1.2333333333333334,14.1,1.2333333333333334,0.0,0.0,14.1,1.2333333333333334,0.03125895423581824,0.0019303303949933226,0.005200000000000005,0.0007331818025261874,0.19779453339870087,0.0017178116208422251,1.0,0.0,0.0,0.0,11.1,1.2333333333333334,0.0,0.0,0.11570982938629996,0.022848736026354028,0.6955427527427673,0.02334172644378893
PU-G,0.0,0.7,50,10,10.1,1.2333333333333334,14.1,1.2333333333333334,0.0,0.0,14.1,1.2333333333333334,0.03125895423581824,0.0019303303949933226,0.005200000000000005,0.0007331818025261874,0.1934926416957751,0.0017138539241372535,1.0,0.0,0.0,0.0,11.1,1.2333333333333334,0.0,0.0,0.11570982938629996,0.022848736026354028,0.6955427527427673,0.02334172644378893
PU-G,0.0,0.8,100,10,4.6,1.0561986345169907,8.6,1.0561986345169907,0.0,0.0,8.6,1.0561986345169907,0.0334200692246668,0.002630660083301821,0.0035499999999999863,0.0006792561290771615,0.20894467509351672,0.001919513220106823,1.0,0.0,0.0,0.0,5.6,1.0561986345169907,0.0,0.0,0.11642246642246643,0.03335408687513585,0.5829440355300903,0.03424840226003968
PU-G,0.0,0.8,200,10,4.6,1.0561986345169907,8.6,1.0561986345169907,0.0,0.0,8.6,1.0561986345169907,0.0334200692246668,0.002630660083301821,0.0035499999999999863,0.0006792561290771615,0.21121832499629817,0.001956053766350858,1.0,0.0,0.0,0.0,5.6,1.0561986345169907,0.0,0.0,0.11642246642246643,0.03335408687513585,0.5829440355300903,0.03424840226003968
PU-G,0.0,0.8,50,10,4.6,1.0561986345169907,8.6,1.0561986345169907,0.0,0.0,8.6,1.0561986345169907,0.0334200692246668,0.002630660083301821,0.0035499999999999863,0.0006792561290771615,0.20663413759320975,0.0019153885349047846,1.0,0.0,0.0,0.0,5.6,1.0561986345169907,0.0,0.0,0.11642246642246643,0.03335408687513585,0.5829440355300903,0.03424840226003968
PU-G,0.4,0.0,100,10,100.0,0.0,104.0,0.0,410.4,27.465614866592734,514.4,27.465614866592734,0.19559277668595315,0.009636200983210937,0.10207000000000002,0.007641524716965844,1.2243937375955283,0.03857912726385011,0.0,0.0,0.0,0.0,101.0,0.0,0.30865384615384617,0.02034436034943378,0.3798076923076923,0.020028845897394867,0.772246652841568,0.013272639863816191
PU-G,0.4,0.0,200,10,200.0,0.0,204.0,0.0,286.7,23.544780030118496,490.7,23.544780030118496,0.18723685351433234,0.008342457348552204,0.07000999999999999,0.00703935682036679,2.709476162592182,0.09610736808043222,0.0,0.0,1.0,0.0,201.0,0.0,0.24607843137254903,0.013330769970177217,0.3529411764705882,0.016518630007974003,0.5660423129796982,0.02527907624213449
PU-G,0.4,0.0,50,10,50.0,0.0,54.0,0.0,479.1,32.62086925744179,533.1,32.62086925744179,0.20213820796343498,0.011467393528830526,0.11722999999999999,0.01016227282102232,0.5427879334951285,0.02195964403424396,0.0,0.0,0.0,0.0,51.0,0.0,0.3462962962962963,0.026485725867808563,0.3907407407407407,0.025066593215119694,0.7690103769302368,0.013057115859544152
PU-G,0.4,0.1,100,10,100.0,0.0,104.0,0.0,358.7,16.58315745300367,462.7,16.58315745300367,0.19678978447336704,0.006524494582209825,0.10329000000000002,0.00885054235626269,1.181342520698672,0.03165717777899588,0.0,0.0,0.0,0.0,101.0,0.0,0.30961538461538457,0.014102564102564103,0.3980769230769231,0.01908061034120155,0.8567202627658844,0.005173692032782211
PU-G,0.4,0.1,200,10,200.0,0.0,204.0,0.0,252.8,23.99944443801425,456.8,23.99944443801425,0.19441689397208392,0.009411923406966295,0.07117000000000001,0.008468018920883712,2.516495995799778,0.086274403621218,0.0,0.0,1.0,0.0,201.0,0.0,0.2549019607843137,0.011058120467770346,0.35049019607843135,0.014417099186130138,0.6665113627910614,0.012773019759726315
PU-G,0.4,0.1,50,10,50.0,0.0,54.0,0.0,385.7,19.599348061719915,439.7,19.599348061719915,0.18771461768774317,0.007732781110982496,0.10407999999999999,0.008690260193010458,0.48512927510309967,0.005572460645992913,0.0,0.0,0.0,0.0,51.0,0.0,0.4185185185185185,0.01955923397253686,0.45925925925925937,0.016285069084287555,0.8514575958251953,0.0076673114915346815
PU-G,0.4,0.2,100,10,100.0,0.0,104.0,0.0,279.9,21.65099433179815,383.9,21.65099433179815,0.18602406072313898,0.009631811837968534,0.08012999999999999,0.009509294283898132,1.0051143916032743,0.05713874785392397,0.0,0.0,0.0,0.0,101.0,0.0,0.2682692307692308,0.026833259828142428,0.3557692307692307,0.022435897435897436,0.7872694969177246,0.02257911142358998
PU-G,0.4,0.2,200,10,200.0,0.0,204.0,0.0,213.2,21.809681845965155,417.2,21.809681845965155,0.20082250849809496,0.009651563395530948,0.06352999999999999,0.009420392183390717,2.1161728125065564,0.10300820724231342,0.0,0.0,1.0,0.0,201.0,0.0,0.24509803921568624,0.025669721420464676,0.33676470588235297,0.02079790015097451,0.6601197004318238,0.025603445040997968
PU-G,0.4,0.2,50,10,50.0,0.0,54.0,0.0,372.7,42.942092791727475,426.7,42.942092791727475,0.2047687871963717,0.01874951428201423,0.11085000000000003,0.017763353349585263,0.47969572900328783,0.02688371520501869,0.0,0.0,0.0,0.0,51.0,0.0,0.33518518518518514,0.03140877588446556,0.3944444444444445,0.0273352960808451,0.8006209313869477,0.01822825296641061
PU-G,0.4,0.3,100,10,100.0,0.0,104.0,0.0,162.9,17.325927905245877,266.9,17.325927905245877,0.1522818381898105,0.00895292533023724,0.05464000000000002,0.009592916368052238,0.6618518126022537,0.04056834116672181,0.0,0.0,0.0,0.0,101.0,0.0,0.2644230769230769,0.027054395859189315,0.3634615384615384,0.03123314798738418,0.7094346761703492,0.023675329431815897
