method,seed,noise_rate,pretrain_fraction,es_budget,step,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,runtime_sec,stop_reached,hit_limit,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine
PU-G,0,0.4,0.3,200,200,2100,900,204,131,335,0.18742203922010958,0.04359999999999997,1.5117075419984758,0,1,201,0.29411764705882354,0.3872549019607843,0.663661777973175
MaxLoss,0,0.4,0.4,50,50,1800,1200,54,266,320,0.209174505318515,0.11660000000000004,0.2926410000072792,0,0,51,0.2962962962962963,0.35185185185185186,0.7356310486793518
MaxLoss,0,0.4,0.4,100,100,1800,1200,104,212,316,0.20679466263391078,0.1049,0.34226362500339746,0,0,101,0.25961538461538464,0.3557692307692308,0.7590993642807007
MaxLoss,0,0.4,0.4,200,200,1800,1200,204,52,256,0.17086683184606954,0.021399999999999975,0.4869045829982497,0,1,201,0.29901960784313725,0.4117647058823529,0.5905058979988098
PU-C,0,0.4,0.4,50,50,1800,1200,54,184,238,0.1599940785090439,0.056400000000000006,0.33825979102402925,0,0,51,0.3148148148148148,0.42592592592592593,0.8697066903114319
PU-C,0,0.4,0.4,100,100,1800,1200,104,106,210,0.14297860953956842,0.032399999999999984,0.5120290410122834,0,0,101,0.3076923076923077,0.41346153846153844,0.8698288202285767
PU-C,0,0.4,0.4,200,200,1800,1200,204,122,326,0.212740981252864,0.07879999999999998,0.999678332998883,0,1,201,0.31862745098039214,0.46078431372549017,0.5798200964927673
PU-F,0,0.4,0.4,50,50,1800,1200,54,191,245,0.1642281228560023,0.06010000000000004,0.4390458340058103,0,0,51,0.2962962962962963,0.35185185185185186,0.8065694570541382
PU-F,0,0.4,0.4,100,100,1800,1200,104,157,261,0.1738786695059389,0.05400000000000005,0.7003889170009643,0,0,101,0.33653846153846156,0.4519230769230769,0.8213708996772766
PU-F,0,0.4,0.4,200,200,1800,1200,204,55,259,0.1726743567851372,0.030299999999999994,1.4707942500244826,0,1,201,0.28921568627450983,0.4068627450980392,0.5503982305526733
PU-G,0,0.4,0.4,50,50,1800,1200,54,214,268,0.1780894099501893,0.07089999999999996,0.39607895800145343,0,0,51,0.3148148148148148,0.3333333333333333,0.8948705792427063
PU-G,0,0.4,0.4,100,100,1800,1200,104,179,283,0.18709041172405705,0.05820000000000003,0.5574204160366207,0,0,101,0.25961538461538464,0.3173076923076923,0.8450473546981812
PU-G,0,0.4,0.4,200,200,1800,1200,204,70,274,0.1816933449008502,0.04059999999999997,1.2328740829834715,0,1,201,0.24019607843137256,0.3284313725490196,0.7936909794807434
MaxLoss,0,0.4,0.5,50,50,1500,1500,54,120,174,0.14469464193098247,0.08589999999999998,0.2967276659910567,0,0,51,0.4444444444444444,0.46296296296296297,0.7027880549430847
MaxLoss,0,0.4,0.5,100,100,1500,1500,104,105,209,0.1703589155804366,0.08640000000000003,0.346240041020792,0,0,101,0.4423076923076923,0.5,0.7809637188911438
MaxLoss,0,0.4,0.5,200,200,1500,1500,204,10,214,0.1740008780034259,0.009499999999999953,0.4817435829900205,0,1,201,0.36764705882352944,0.5196078431372549,0.6036343574523926
PU-C,0,0.4,0.5,50,50,1500,1500,54,239,293,0.23088963312329724,0.15480000000000005,0.3586462080129422,0,0,51,0.37037037037037035,0.3888888888888889,0.8279224634170532
PU-C,0,0.4,0.5,100,100,1500,1500,104,190,294,0.23160282074240968,0.139,0.4512062080320902,0,0,101,0.33653846153846156,0.36538461538461536,0.844249963760376
PU-C,0,0.4,0.5,200,200,1500,1500,204,66,270,0.2144423031131737,0.07210000000000005,0.903296375006903,0,1,201,0.35294117647058826,0.46078431372549017,0.5550145506858826
PU-F,0,0.4,0.5,50,50,1500,1500,54,147,201,0.16451980493729934,0.08609999999999995,0.4277001669979654,0,0,51,0.2777777777777778,0.4074074074074074,0.5480735301971436
PU-F,0,0.4,0.5,100,100,1500,1500,104,105,209,0.1703589155804366,0.0807,0.5536226669792086,0,0,101,0.27884615384615385,0.41346153846153844,0.5308252573013306
PU-F,0,0.4,0.5,200,200,1500,1500,204,38,242,0.1942972094984725,0.025599999999999956,0.8155082080047578,0,1,201,0.3235294117647059,0.4950980392156863,0.6609033346176147
PU-G,0,0.4,0.5,50,50,1500,1500,54,94,148,0.1254054086166434,0.054400000000000004,0.3976114169927314,0,0,51,0.46296296296296297,0.46296296296296297,0.770885169506073
PU-G,0,0.4,0.5,100,100,1500,1500,104,121,225,0.18199383554747328,0.09419999999999995,0.5285486249485984,0,0,101,0.3269230769230769,0.4423076923076923,0.770431399345398
PU-G,0,0.4,0.5,200,200,1500,1500,204,44,248,0.19862606265814975,0.0131,0.9557589169708081,0,1,201,0.2696078431372549,0.4215686274509804,0.6968578696250916
MaxLoss,0,0.4,0.6,50,50,1200,1800,54,117,171,0.1774157247855328,0.06840000000000002,0.337977624963969,0,0,51,0.37037037037037035,0.42592592592592593,0.44835522770881653
MaxLoss,0,0.4,0.6,100,100,1200,1800,104,72,176,0.18199927237583324,0.04500000000000004,0.38459241698728874,0,0,101,0.3173076923076923,0.4423076923076923,0.5208191275596619
MaxLoss,0,0.4,0.6,200,200,1200,1800,204,19,223,0.22466660110512748,0.03420000000000001,0.5053844169597141,0,1,201,0.29411764705882354,0.44607843137254904,0.5482824444770813
PU-C,0,0.4,0.6,50,50,1200,1800,54,80,134,0.143171914271079,0.03869999999999996,0.3828115420183167,0,0,51,0.3333333333333333,0.37037037037037035,0.5420212149620056
PU-C,0,0.4,0.6,100,100,1200,1800,104,55,159,0.166375205561053,0.04059999999999997,0.45721712498925626,0,0,101,0.33653846153846156,0.4326923076923077,0.5964593887329102
PU-C,0,0.4,0.6,200,193,1200,1800,197,0,197,0.20115190133219585,0.015800000000000036,0.6320016669924371,1,0,194,0.34517766497461927,0.45685279187817257,0.5991228818893433
PU-F,0,0.4,0.6,50,50,1200,1800,54,91,145,0.1534174442058429,0.035699999999999954,0.4252429999760352,0,0,51,0.2777777777777778,0.37037037037037035,0.49194976687431335
PU-F,0,0.4,0.6,100,100,1200,1800,104,61,165,0.17190271243453026,0.029900000000000038,0.6731316249934025,0,0,101,0.28846153846153844,0.36538461538461536,0.5626888871192932
PU-F,0,0.4,0.6,200,200,1200,1800,204,24,228,0.22916585637722164,0.037799999999999945,0.9435125419986434,0,1,201,0.28921568627450983,0.45588235294117646,0.6583535075187683
PU-G,0,0.4,0.6,50,50,1200,1800,54,61,115,0.1253223117091693,0.0044999999999999485,0.5628637499758042,0,0,51,0.14814814814814814,0.25925925925925924,0.7181956768035889
PU-G,0,0.4,0.6,100,100,1200,1800,104,37,141,0.149698699999135,0.008499999999999952,0.6585366249782965,0,0,101,0.3076923076923077,0.40384615384615385,0.7944644093513489
PU-G,0,0.4,0.6,200,200,1200,1800,204,27,231,0.23186207801336423,0.04359999999999997,1.1030892910202965,0,1,201,0.29411764705882354,0.4411764705882353,0.5127714276313782
MaxLoss,0,0.4,0.7,50,50,900,2100,54,100,154,0.21435099828522652,0.1281,0.36189179203938693,0,0,51,0.3333333333333333,0.46296296296296297,0.6760784387588501
MaxLoss,0,0.4,0.7,100,100,900,2100,104,66,170,0.23379808117169887,0.10860000000000003,0.40653404203476384,0,0,101,0.36538461538461536,0.5192307692307693,0.7031367421150208
MaxLoss,0,0.4,0.7,200,130,900,2100,134,0,134,0.1898119124234654,0.020199999999999996,0.4386548339971341,1,0,131,0.3358208955223881,0.4701492537313433,0.7721436619758606
PU-C,0,0.4,0.7,50,50,900,2100,54,57,111,0.1612193948822096,0.03369999999999995,0.28898866596864536,0,0,51,0.3333333333333333,0.35185185185185186,0.7896852493286133
PU-C,0,0.4,0.7,100,100,900,2100,104,26,130,0.1848700157715939,0.0343,0.3481189999729395,0,0,101,0.3557692307692308,0.5192307692307693,0.8352025151252747
PU-C,0,0.4,0.7,200,136,900,2100,140,0,140,0.1972026217263192,0.01990000000000003,0.40010929096024483,1,0,137,0.32142857142857145,0.4714285714285714,0.8141617774963379
PU-F,0,0.4,0.7,50,50,900,2100,54,83,137,0.19351051998091862,0.06240000000000001,0.3098592919996008,0,0,51,0.2222222222222222,0.3333333333333333,0.6048180460929871
PU-F,0,0.4,0.7,100,100,900,2100,104,19,123,0.17619179299799725,0.013299999999999979,0.3917095420183614,0,0,101,0.27884615384615385,0.40384615384615385,0.6861353516578674
PU-F,0,0.4,0.7,200,150,900,2100,154,0,154,0.21435099828522652,0.026900000000000035,0.48136804200476035,1,0,151,0.2857142857142857,0.44155844155844154,0.5749682784080505
PU-G,0,0.4,0.7,50,50,900,2100,54,75,129,0.18363263586070389,0.07399999999999995,0.4277299160021357,0,0,51,0.2962962962962963,0.42592592592592593,0.6919292211532593
PU-G,0,0.4,0.7,100,100,900,2100,104,53,157,0.21800909284502268,0.06689999999999996,0.5145333749824204,0,0,101,0.3557692307692308,0.4807692307692308,0.7460886240005493
PU-G,0,0.4,0.7,200,169,900,2100,173,0,173,0.23742782464250922,0.014599999999999946,0.6415547910146415,1,0,170,0.26011560693641617,0.4393063583815029,0.5769500732421875
MaxLoss,0,0.4,0.8,50,50,600,2400,54,24,78,0.17738001240650192,0.05779999999999996,0.366861832968425,0,0,51,0.37037037037037035,0.6111111111111112,0.43893399834632874
MaxLoss,0,0.4,0.8,100,86,600,2400,90,0,90,0.2001374858082272,0.049900000000000055,0.39431033295113593,1,0,87,0.37777777777777777,0.5777777777777777,0.5491876602172852
MaxLoss,0,0.4,0.8,200,86,600,2400,90,0,90,0.2001374858082272,0.049900000000000055,0.3966376659809612,1,0,87,0.37777777777777777,0.5777777777777777,0.5491876602172852
PU-C,0,0.4,0.8,50,50,600,2400,54,40,94,0.20765716658206657,0.03190000000000004,0.2507306670304388,0,0,51,0.2962962962962963,0.5,0.6985832452774048
PU-C,0,0.4,0.8,100,100,600,2400,104,8,112,0.24114056106191128,0.024800000000000044,0.3047001250088215,0,0,101,0.3173076923076923,0.5,0.7615845799446106
PU-C,0,0.4,0.8,200,109,600,2400,113,0,113,0.24298511043889448,0.06240000000000001,0.3187109580030665,1,0,110,0.30973451327433627,0.48672566371681414,0.765856921672821
PU-F,0,0.4,0.8,50,50,600,2400,54,52,106,0.230040158261545,0.06889999999999996,0.2796705410000868,0,0,51,0.2222222222222222,0.46296296296296297,0.5401968955993652
PU-F,0,0.4,0.8,100,100,600,2400,104,10,114,0.24482812458882108,0.060699999999999976,0.34627633303171024,0,0,101,0.34615384615384615,0.5384615384615384,0.6152037382125854
PU-F,0,0.4,0.8,200,107,600,2400,111,0,111,0.23929446149850264,0.01319999999999999,0.35847600002307445,1,0,108,0.34234234234234234,0.5315315315315315,0.6634888648986816
PU-G,0,0.4,0.8,50,50,600,2400,54,38,92,0.20390120532829314,0.029900000000000038,0.2916918330010958,0,0,51,0.2037037037037037,0.42592592592592593,0.7390792965888977
PU-G,0,0.4,0.8,100,100,600,2400,104,4,108,0.23374670540215448,0.018299999999999983,0.3615447499905713,0,0,101,0.3173076923076923,0.5096153846153846,0.772827684879303
PU-G,0,0.4,0.8,200,108,600,2400,112,0,112,0.24114056106191128,0.019399999999999973,0.37492858298355713,1,0,109,0.33035714285714285,0.5446428571428571,0.7815459966659546
MaxLoss,1,0.0,0.0,50,50,3000,0,54,52,106,0.04712998168542981,0.02849999999999997,0.07660187501460314,0,0,51,0.0,0.037037037037037035,0.8406147360801697
MaxLoss,1,0.0,0.0,100,100,3000,0,104,16,120,0.05250743729993701,0.02200000000000002,0.17432150000240654,0,0,101,0.0,0.18269230769230768,0.8140133619308472
MaxLoss,1,0.0,0.0,200,114,3000,0,118,0,118,0.05174200655892491,0.018900000000000028,0.19862233300227672,1,0,115,0.0,0.17796610169491525,0.81413334608078
PU-C,1,0.0,0.0,50,50,3000,0,54,138,192,0.07960064115468413,0.041100000000000025,0.10360983299324289,0,0,51,0.0,0.09259259259259259,0.7441156506538391
PU-C,1,0.0,0.0,100,100,3000,0,104,51,155,0.06577725638635457,0.026100000000000012,0.1986700830166228,0,0,101,0.0,0.15384615384615385,0.740752100944519
PU-C,1,0.0,0.0,200,103,3000,0,107,0,107,0.04751565994229168,0.018100000000000005,0.2083595409640111,1,0,104,0.0,0.14953271028037382,0.8137211203575134
PU-F,1,0.0,0.0,50,50,3000,0,54,159,213,0.08737389626912773,0.04949999999999999,0.2133787500206381,0,0,51,0.0,0.037037037037037035,0.6069996953010559
PU-F,1,0.0,0.0,100,100,3000,0,104,71,175,0.07327152288053185,0.024399999999999977,0.3445171670173295,0,0,101,0.0,0.11538461538461539,0.708480954170227
PU-F,1,0.0,0.0,200,128,3000,0,132,0,132,0.057082461076788604,0.009000000000000008,0.4108842919813469,1,0,129,0.0,0.11363636363636363,0.7961007356643677
PU-G,1,0.0,0.0,50,50,3000,0,54,192,246,0.09950272261630744,0.05120000000000002,0.2580973749863915,0,0,51,0.0,0.12962962962962962,0.7158246636390686
PU-G,1,0.0,0.0,100,100,3000,0,104,74,178,0.07439100183546543,0.021399999999999975,0.41326174995629117,0,0,101,0.0,0.20192307692307693,0.7293250560760498
PU-G,1,0.0,0.0,200,167,3000,0,171,0,171,0.07177707378286868,0.0031999999999999806,0.5914572079782374,1,0,168,0.0,0.21052631578947367,0.6130948662757874
MaxLoss,1,0.0,0.1,50,43,2700,300,47,0,47,0.02636197186075151,0.006800000000000028,0.21610883402172476,1,0,44,0.0,0.06382978723404255,0.921396791934967
MaxLoss,1,0.0,0.1,100,43,2700,300,47,0,47,0.02636197186075151,0.006800000000000028,0.22430804197210819,1,0,44,0.0,0.06382978723404255,0.921396791934967
MaxLoss,1,0.0,0.1,200,43,2700,300,47,0,47,0.02636197186075151,0.006800000000000028,0.23051308398135006,1,0,44,0.0,0.06382978723404255,0.921396791934967
PU-C,1,0.0,0.1,50,50,2700,300,54,21,75,0.03889582690317184,0.013399999999999967,0.11704674997599795,0,0,51,0.0,0.12962962962962962,0.9035481810569763
PU-C,1,0.0,0.1,100,61,2700,300,65,0,65,0.034475019783712924,0.009600000000000053,0.13707583397626877,1,0,62,0.0,0.13846153846153847,0.9118310809135437
PU-C,1,0.0,0.1,200,61,2700,300,65,0,65,0.034475019783712924,0.009600000000000053,0.13935970899183303,1,0,62,0.0,0.13846153846153847,0.9118310809135437
PU-F,1,0.0,0.1,50,50,2700,300,54,10,64,0.03402997547527775,0.010000000000000009,0.13222124997992069,0,0,51,0.0,0.09259259259259259,0.8923773169517517
PU-F,1,0.0,0.1,100,70,2700,300,74,0,74,0.038456011563539505,0.008900000000000019,0.16890883300220594,1,0,71,0.0,0.16216216216216217,0.8953701257705688
PU-F,1,0.0,0.1,200,70,2700,300,74,0,74,0.038456011563539505,0.008900000000000019,0.17108820797875524,1,0,71,0.0,0.16216216216216217,0.8953701257705688
PU-G,1,0.0,0.1,50,50,2700,300,54,12,66,0.0349194910377264,0.010700000000000043,0.12616658298065886,0,0,51,0.0,0.09259259259259259,0.8850529193878174
PU-G,1,0.0,0.1,100,70,2700,300,74,0,74,0.038456011563539505,0.00880000000000003,0.16215929196914658,1,0,71,0.0,0.13513513513513514,0.894431471824646
PU-G,1,0.0,0.1,200,70,2700,300,74,0,74,0.038456011563539505,0.00880000000000003,0.16441291698720306,1,0,71,0.0,0.13513513513513514,0.894431471824646
MaxLoss,1,0.0,0.2,50,50,2400,600,54,4,58,0.035243975929915905,0.008700000000000041,0.11725820903666317,0,0,51,0.0,0.12962962962962962,0.9161549210548401
MaxLoss,1,0.0,0.2,100,58,2400,600,62,0,62,0.0372571304324083,0.008299999999999974,0.13025620899861678,1,0,59,0.0,0.14516129032258066,0.9161346554756165
MaxLoss,1,0.0,0.2,200,58,2400,600,62,0,62,0.0372571304324083,0.008299999999999974,0.1326791670289822,1,0,59,0.0,0.14516129032258066,0.9161346554756165
PU-C,1,0.0,0.2,50,43,2400,600,47,0,47,0.029640937224030495,0.005900000000000016,0.11697958299191669,1,0,44,0.0,0.1702127659574468,0.9106559157371521
PU-C,1,0.0,0.2,100,43,2400,600,47,0,47,0.029640937224030495,0.005900000000000016,0.1198108330136165,1,0,44,0.0,0.1702127659574468,0.9106559157371521
PU-C,1,0.0,0.2,200,43,2400,600,47,0,47,0.029640937224030495,0.005900000000000016,0.12266724999062717,1,0,44,0.0,0.1702127659574468,0.9106559157371521
PU-F,1,0.0,0.2,50,50,2400,600,54,13,67,0.039758092432748526,0.012299999999999978,0.14318787498632446,0,0,51,0.0,0.07407407407407407,0.8884903192520142
PU-F,1,0.0,0.2,100,59,2400,600,63,0,63,0.037758647406008095,0.007600000000000051,0.16061333299148828,1,0,60,0.0,0.1111111111111111,0.8874064683914185
PU-F,1,0.0,0.2,200,59,2400,600,63,0,63,0.037758647406008095,0.007600000000000051,0.1632025829749182,1,0,60,0.0,0.1111111111111111,0.8874064683914185
PU-G,1,0.0,0.2,50,50,2400,600,54,15,69,0.04075403593014926,0.010700000000000043,0.14378541696351022,0,0,51,0.0,0.16666666666666666,0.8805935382843018
PU-G,1,0.0,0.2,100,69,2400,600,73,0,73,0.04273886897135526,0.008199999999999985,0.1752632919815369,1,0,70,0.0,0.136986301369863,0.8848878741264343
PU-G,1,0.0,0.2,200,69,2400,600,73,0,73,0.04273886897135526,0.008199999999999985,0.17768624995369464,1,0,70,0.0,0.136986301369863,0.8848878741264343
MaxLoss,1,0.0,0.3,50,45,2100,900,49,0,49,0.0350237141828984,0.008600000000000052,0.13410541595658287,1,0,46,0.0,0.22448979591836735,0.8680700063705444
MaxLoss,1,0.0,0.3,100,45,2100,900,49,0,49,0.0350237141828984,0.008600000000000052,0.13746458297828212,1,0,46,0.0,0.22448979591836735,0.8680700063705444
MaxLoss,1,0.0,0.3,200,45,2100,900,49,0,49,0.0350237141828984,0.008600000000000052,0.14008595800260082,1,0,46,0.0,0.22448979591836735,0.8680700063705444
PU-C,1,0.0,0.3,50,48,2100,900,52,0,52,0.036773915810044855,0.006099999999999994,0.1510393749922514,1,0,49,0.0,0.2692307692307692,0.8897064328193665
PU-C,1,0.0,0.3,100,48,2100,900,52,0,52,0.036773915810044855,0.006099999999999994,0.15367454098304734,1,0,49,0.0,0.2692307692307692,0.8897064328193665
PU-C,1,0.0,0.3,200,48,2100,900,52,0,52,0.036773915810044855,0.006099999999999994,0.1562410409678705,1,0,49,0.0,0.2692307692307692,0.8897064328193665
PU-F,1,0.0,0.3,50,44,2100,900,48,0,48,0.03443813865305856,0.010099999999999998,0.15632966597331688,1,0,45,0.0,0.20833333333333334,0.8636617660522461
PU-F,1,0.0,0.3,100,44,2100,900,48,0,48,0.03443813865305856,0.010099999999999998,0.15936062502441928,1,0,45,0.0,0.20833333333333334,0.8636617660522461
PU-F,1,0.0,0.3,200,44,2100,900,48,0,48,0.03443813865305856,0.010099999999999998,0.16167641599895433,1,0,45,0.0,0.20833333333333334,0.8636617660522461
PU-G,1,0.0,0.3,50,48,2100,900,52,0,52,0.036773915810044855,0.008700000000000041,0.15786133299116045,1,0,49,0.0,0.19230769230769232,0.877402663230896
PU-G,1,0.0,0.3,100,48,2100,900,52,0,52,0.036773915810044855,0.008700000000000041,0.1605234169983305,1,0,49,0.0,0.19230769230769232,0.877402663230896
PU-G,1,0.0,0.3,200,48,2100,900,52,0,52,0.036773915810044855,0.008700000000000041,0.16321762499865144,1,0,49,0.0,0.19230769230769232,0.877402663230896
MaxLoss,1,0.0,0.4,50,34,1800,1200,38,0,38,0.033237001043744385,0.008600000000000052,0.14638608403038234,1,0,35,0.0,0.15789473684210525,0.8566263914108276
MaxLoss,1,0.0,0.4,100,34,1800,1200,38,0,38,0.033237001043744385,0.008600000000000052,0.1485635000281036,1,0,35,0.0,0.15789473684210525,0.8566263914108276
MaxLoss,1,0.0,0.4,200,34,1800,1200,38,0,38,0.033237001043744385,0.008600000000000052,0.15116204199148342,1,0,35,0.0,0.15789473684210525,0.8566263914108276
PU-C,1,0.0,0.4,50,28,1800,1200,32,0,32,0.029009448655415326,0.007800000000000029,0.150446625018958,1,0,29,0.0,0.125,0.8629441857337952
PU-C,1,0.0,0.4,100,28,1800,1200,32,0,32,0.029009448655415326,0.007800000000000029,0.15311974997166544,1,0,29,0.0,0.125,0.8629441857337952
PU-C,1,0.0,0.4,200,28,1800,1200,32,0,32,0.029009448655415326,0.007800000000000029,0.15552837500581518,1,0,29,0.0,0.125,0.8629441857337952
PU-F,1,0.0,0.4,50,35,1800,1200,39,0,39,0.033934641047380865,0.007900000000000018,0.16072724998230115,1,0,36,0.0,0.1794871794871795,0.8894716501235962
PU-F,1,0.0,0.4,100,35,1800,1200,39,0,39,0.033934641047380865,0.007900000000000018,0.16294541698880494,1,0,36,0.0,0.1794871794871795,0.8894716501235962
PU-F,1,0.0,0.4,200,35,1800,1200,39,0,39,0.033934641047380865,0.007900000000000018,0.16503124998416752,1,0,36,0.0,0.1794871794871795,0.8894716501235962
PU-G,1,0.0,0.4,50,34,1800,1200,38,0,38,0.033237001043744385,0.0049000000000000155,0.16474012500839308,1,0,35,0.0,0.13157894736842105,0.8561028838157654
PU-G,1,0.0,0.4,100,34,1800,1200,38,0,38,0.033237001043744385,0.0049000000000000155,0.16678041603881866,1,0,35,0.0,0.13157894736842105,0.8561028838157654
PU-G,1,0.0,0.4,200,34,1800,1200,38,0,38,0.033237001043744385,0.0049000000000000155,0.16918391600484028,1,0,35,0.0,0.13157894736842105,0.8561028838157654
MaxLoss,1,0.0,0.5,50,21,1500,1500,25,0,25,0.028731088212225586,0.005800000000000027,0.15228554198984057,1,0,22,0.0,0.12,0.720981776714325
MaxLoss,1,0.0,0.5,100,21,1500,1500,25,0,25,0.028731088212225586,0.005800000000000027,0.15489233302650973,1,0,22,0.0,0.12,0.720981776714325
MaxLoss,1,0.0,0.5,200,21,1500,1500,25,0,25,0.028731088212225586,0.005800000000000027,0.1572330829803832,1,0,22,0.0,0.12,0.720981776714325
PU-C,1,0.0,0.5,50,27,1500,1500,31,0,31,0.03391920035937801,0.006800000000000028,0.16193983401171863,1,0,28,0.0,0.16129032258064516,0.8645551204681396
PU-C,1,0.0,0.5,100,27,1500,1500,31,0,31,0.03391920035937801,0.006800000000000028,0.16468891699332744,1,0,28,0.0,0.16129032258064516,0.8645551204681396
PU-C,1,0.0,0.5,200,27,1500,1500,31,0,31,0.03391920035937801,0.006800000000000028,0.16701829200610518,1,0,28,0.0,0.16129032258064516,0.8645551204681396
PU-F,1,0.0,0.5,50,29,1500,1500,33,0,33,0.03562300780322403,0.007099999999999995,0.1686744579928927,1,0,30,0.0,0.18181818181818182,0.8425057530403137
PU-F,1,0.0,0.5,100,29,1500,1500,33,0,33,0.03562300780322403,0.007099999999999995,0.17098075000103563,1,0,30,0.0,0.18181818181818182,0.8425057530403137
PU-F,1,0.0,0.5,200,29,1500,1500,33,0,33,0.03562300780322403,0.007099999999999995,0.17317129101138562,1,0,30,0.0,0.18181818181818182,0.8425057530403137
PU-G,1,0.0,0.5,50,25,1500,1500,29,0,29,0.03220343025168404,0.006399999999999961,0.16403204097878188,1,0,26,0.0,0.2413793103448276,0.8324815630912781
PU-G,1,0.0,0.5,100,25,1500,1500,29,0,29,0.03220343025168404,0.006399999999999961,0.16645166598027572,1,0,26,0.0,0.2413793103448276,0.8324815630912781
PU-G,1,0.0,0.5,200,25,1500,1500,29,0,29,0.03220343025168404,0.006399999999999961,0.1688507499638945,1,0,26,0.0,0.2413793103448276,0.8324815630912781
MaxLoss,1,0.0,0.6,50,21,1200,1800,25,0,25,0.03585972939617932,0.0050000000000000044,0.17974245798541233,1,0,22,0.0,0.32,0.8371487259864807
MaxLoss,1,0.0,0.6,100,21,1200,1800,25,0,25,0.03585972939617932,0.0050000000000000044,0.1829615409951657,1,0,22,0.0,0.32,0.8371487259864807
MaxLoss,1,0.0,0.6,200,21,1200,1800,25,0,25,0.03585972939617932,0.0050000000000000044,0.18506529100704938,1,0,22,0.0,0.32,0.8371487259864807
PU-C,1,0.0,0.6,50,18,1200,1800,22,0,22,0.03255960560636595,0.007299999999999973,0.1801865420420654,1,0,19,0.0,0.3181818181818182,0.6996190547943115
PU-C,1,0.0,0.6,100,18,1200,1800,22,0,22,0.03255960560636595,0.007299999999999973,0.18267345800995827,1,0,19,0.0,0.3181818181818182,0.6996190547943115
