method,seed,noise_rate,pretrain_fraction,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,runtime_sec,stop_reached,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine
PU-C,9,0.0,0.6,1200,1800,7,0,7,0.014859578222967684,0.0027000000000000357,0.16646920796483755,1,4,0.0,0.14285714285714285,0.5930690765380859
PU-F,9,0.0,0.6,1200,1800,13,0,13,0.022273400623816997,0.0049000000000000155,0.1719284169957973,1,10,0.0,0.07692307692307693,0.6992815732955933
PU-G,9,0.0,0.6,1200,1800,4,0,4,0.010793798370286822,0.0009000000000000119,0.1629415000206791,1,1,0.0,0.0,0.3330344259738922
MaxLoss,9,0.0,0.7,900,2100,7,0,7,0.019781653478275985,0.0043999999999999595,0.18546729104127735,1,4,0.0,0.14285714285714285,0.6769776344299316
PU-C,9,0.0,0.7,900,2100,11,0,11,0.02644878235878423,0.0036000000000000476,0.19018387497635558,1,8,0.0,0.09090909090909091,0.7757112383842468
PU-F,9,0.0,0.7,900,2100,19,0,19,0.03885184053797275,0.005700000000000038,0.19922074995702133,1,16,0.0,0.21052631578947367,0.7991374731063843
PU-G,9,0.0,0.7,900,2100,15,0,15,0.03276355308480561,0.0040000000000000036,0.19649904198013246,1,12,0.0,0.13333333333333333,0.7741677165031433
MaxLoss,9,0.0,0.8,600,2400,7,0,7,0.029579319758340716,0.0027000000000000357,0.20623479201458395,1,4,0.0,0.14285714285714285,0.5789614319801331
PU-C,9,0.0,0.8,600,2400,8,0,8,0.03213391738245264,0.0047000000000000375,0.21032104099867865,1,5,0.0,0.125,0.600242555141449
PU-F,9,0.0,0.8,600,2400,9,0,9,0.03463902446674183,0.0048000000000000265,0.21115850005298853,1,6,0.0,0.1111111111111111,0.53691166639328
PU-G,9,0.0,0.8,600,2400,4,0,4,0.021501237817574292,0.0014999999999999458,0.20443791698198766,1,1,0.0,0.25,0.3320918083190918
MaxLoss,9,0.4,0.0,3000,0,511,0,511,0.1944954011705704,0.010499999999999954,0.8237688330118544,1,508,0.3131115459882583,0.46771037181996084,0.4859618842601776
PU-C,9,0.4,0.0,3000,0,600,58,658,0.2460390658234246,0.05230000000000001,3.5826797500485554,0,597,0.26666666666666666,0.405,0.8460070490837097
PU-F,9,0.4,0.0,3000,0,533,0,533,0.202249675989151,0.0046000000000000485,5.897864250000566,1,530,0.300187617260788,0.4277673545966229,0.6469821929931641
PU-G,9,0.4,0.0,3000,0,600,0,600,0.22577449848176911,0.013900000000000023,6.362640708044637,1,597,0.26666666666666666,0.44166666666666665,0.5202592611312866
MaxLoss,9,0.4,0.1,2700,300,484,0,484,0.20520341687370092,0.016599999999999948,0.9205327079980634,1,481,0.3037190082644628,0.4090909090909091,0.44932153820991516
PU-C,9,0.4,0.1,2700,300,460,0,460,0.1957820297102444,0.016800000000000037,2.4743862499599345,1,457,0.3108695652173913,0.45,0.41052836179733276
PU-F,9,0.4,0.1,2700,300,494,0,494,0.2091220997972414,0.006700000000000039,4.998505124996882,1,491,0.291497975708502,0.4291497975708502,0.40860724449157715
PU-G,9,0.4,0.1,2700,300,506,0,506,0.21381935238605365,0.015700000000000047,4.68623958399985,1,503,0.2885375494071146,0.45849802371541504,0.4452258050441742
MaxLoss,9,0.4,0.2,2400,600,434,0,434,0.20837582845706493,0.018199999999999994,0.8216827920405194,1,431,0.2903225806451613,0.43317972350230416,0.8683173656463623
PU-C,9,0.4,0.2,2400,600,436,0,436,0.20926007837988436,0.018199999999999994,2.2669287910102867,1,433,0.2889908256880734,0.4105504587155963,0.5289191007614136
PU-F,9,0.4,0.2,2400,600,415,0,415,0.1999647060292773,0.008700000000000041,4.0115342090139166,1,412,0.3036144578313253,0.45542168674698796,0.6532238125801086
PU-G,9,0.4,0.2,2400,600,452,0,452,0.2163265625713393,0.014499999999999957,3.5586624579736963,1,449,0.27876106194690264,0.45353982300884954,0.28788819909095764
MaxLoss,9,0.4,0.3,2100,900,337,0,337,0.18844316998729482,0.016800000000000037,0.6445049999747425,1,334,0.314540059347181,0.42729970326409494,0.343916654586792
PU-C,9,0.4,0.3,2100,900,398,0,398,0.21943517884938046,0.010199999999999987,1.9892723339726217,1,395,0.2663316582914573,0.4020100502512563,0.72504061460495
PU-F,9,0.4,0.3,2100,900,390,0,390,0.2153865380678326,0.017100000000000004,2.500497290981002,1,387,0.2692307692307692,0.4128205128205128,0.41591522097587585
PU-G,9,0.4,0.3,2100,900,382,0,382,0.21133331558667123,0.005900000000000016,2.168852374947164,1,379,0.2774869109947644,0.4424083769633508,0.39983823895454407
MaxLoss,9,0.4,0.4,1800,1200,332,0,332,0.21630358370020986,0.02529999999999999,0.6435884590027854,1,329,0.27710843373493976,0.4126506024096386,0.46259593963623047
PU-C,9,0.4,0.4,1800,1200,326,0,326,0.212740981252864,0.02090000000000003,1.4796825419762172,1,323,0.2852760736196319,0.4447852760736196,0.3329353332519531
PU-F,9,0.4,0.4,1800,1200,347,0,347,0.22519364702748135,0.015599999999999947,2.1414317079470493,1,344,0.2680115273775216,0.4207492795389049,0.7645232081413269
PU-G,9,0.4,0.4,1800,1200,329,0,329,0.21452276170020923,0.019299999999999984,1.5611479579820298,1,326,0.2765957446808511,0.44072948328267475,0.4242238700389862
MaxLoss,9,0.4,0.5,1500,1500,275,0,275,0.2180251648533158,0.010000000000000009,0.549919500015676,1,272,0.3054545454545455,0.44727272727272727,0.409862756729126
PU-C,9,0.4,0.5,1500,1500,268,0,268,0.21300797554431483,0.014599999999999946,1.032893875031732,1,265,0.31343283582089554,0.45149253731343286,0.4284537732601166
PU-F,9,0.4,0.5,1500,1500,298,0,298,0.23445403203368187,0.03059999999999996,1.5188645839807577,1,295,0.28187919463087246,0.4429530201342282,0.41501885652542114
PU-G,9,0.4,0.5,1500,1500,322,0,322,0.25151132163591683,0.025599999999999956,1.4547646249993704,1,319,0.2608695652173913,0.42857142857142855,0.49830499291419983
MaxLoss,9,0.4,0.6,1200,1800,224,0,224,0.2255670137819834,0.017299999999999982,0.49836283299373463,1,221,0.30357142857142855,0.45089285714285715,0.6168600916862488
PU-C,9,0.4,0.6,1200,1800,250,0,250,0.24888249940704554,0.02749999999999997,0.7055390829918906,1,247,0.268,0.412,0.7111745476722717
PU-F,9,0.4,0.6,1200,1800,244,0,244,0.24351776542607695,0.028100000000000014,0.9444065000279807,1,241,0.26639344262295084,0.4672131147540984,0.6090790629386902
PU-G,9,0.4,0.6,1200,1800,252,0,252,0.25066872767638415,0.02729999999999999,0.8178167499718256,1,249,0.25793650793650796,0.4444444444444444,0.5991387367248535
MaxLoss,9,0.4,0.7,900,2100,130,0,130,0.1848700157715939,0.029900000000000038,0.4186672499636188,1,127,0.2923076923076923,0.45384615384615384,0.7106997966766357
PU-C,9,0.4,0.7,900,2100,150,0,150,0.20946468017064035,0.022499999999999964,0.38932212500367314,1,147,0.25333333333333335,0.4,0.554039716720581
PU-F,9,0.4,0.7,900,2100,153,0,153,0.21313037734944373,0.016800000000000037,0.5786105829756707,1,150,0.24836601307189543,0.4117647058823529,0.6371245384216309
PU-G,9,0.4,0.7,900,2100,159,0,159,0.22044472757261246,0.009600000000000053,0.5695682499790564,1,156,0.2389937106918239,0.44025157232704404,0.6792596578598022
MaxLoss,9,0.4,0.8,600,2400,124,0,124,0.26317692024167627,0.05269999999999997,0.42217804095707834,1,121,0.2661290322580645,0.3951612903225806,0.5849010348320007
PU-C,9,0.4,0.8,600,2400,133,0,133,0.27957156021147966,0.017800000000000038,0.34271541697671637,1,130,0.2706766917293233,0.39849624060150374,0.5643656253814697
PU-F,9,0.4,0.8,600,2400,127,0,127,0.268653899023775,0.03810000000000002,0.4042849169927649,1,124,0.2755905511811024,0.3937007874015748,0.5485979914665222
PU-G,9,0.4,0.8,600,2400,114,0,114,0.24482812458882108,0.05669999999999997,0.3585747079923749,1,111,0.3157894736842105,0.39473684210526316,0.7623344659805298
