method,dataset,seed,noise_rate,pretrain_fraction,pretrain_training_mode,es_budget,step,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,test_inappropriate_risk,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,hit_limit,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine,mean_support_redundancy,max_support_redundancy,mean_selected_residual_novelty,local_redundancy_hit_rate,residual_redundancy_hit_rate,strong_redundancy_hit_rate,group_revisit_rate,unique_group_fraction,max_group_selection_fraction,mode_entropy,minority_mode_fraction,spectral_entropy,dynamic_mu,dynamic_redundancy_weight
GREATS,volume_group_noise_fashion_mnist,0,0.1,0.0,support,100,60,5000,0,64,0,64,,0.24824999999999997,0.24825,,,,,1.0635612990008667,1,0,61,0.046875,0.328125,0.6365950107574463,0.6365950107574463,0.997468113899231,0.04577354046087417,0.9682539682539683,0.9682539682539683,0.9523809523809523,0.015625,0.984375,0.03125,0.9985729422732272,0.015625,0.23021160521924622,0.8888518763465276,2.5395767895615076
GREATS,volume_group_noise_fashion_mnist,0,0.1,0.0,support,200,60,5000,0,64,0,64,,0.24824999999999997,0.24825,,,,,1.1292514400556684,1,0,61,0.046875,0.328125,0.6365950107574463,0.6365950107574463,0.997468113899231,0.04577354046087417,0.9682539682539683,0.9682539682539683,0.9523809523809523,0.015625,0.984375,0.03125,0.9985729422732272,0.015625,0.23021160521924622,0.8888518763465276,2.5395767895615076
MaxLoss,volume_group_noise_fashion_mnist,0,0.1,0.05,support,50,37,4750,250,41,0,41,0.013437781657557935,0.2815,0.2815,,,,,0.42397461098153144,1,0,38,0.0,0.14634146341463414,0.8519039750099182,0.8519039750099182,0.999987006187439,0.06409540139138699,0.925,0.95,0.925,0.024390243902439025,0.975609756097561,0.04878048780487805,0.9975278549729382,0.024390243902439025,0.18890939930680076,0.9177634204852394,2.6221812013863985
MaxLoss,volume_group_noise_fashion_mnist,0,0.1,0.05,support,100,37,4750,250,41,0,41,0.013437781657557935,0.2815,0.2815,,,,,0.45067843806464225,1,0,38,0.0,0.14634146341463414,0.8519039750099182,0.8519039750099182,0.999987006187439,0.06409540139138699,0.925,0.95,0.925,0.024390243902439025,0.975609756097561,0.04878048780487805,0.9975278549729382,0.024390243902439025,0.18890939930680076,0.9177634204852394,2.6221812013863985
MaxLoss,volume_group_noise_fashion_mnist,0,0.1,0.05,support,200,37,4750,250,41,0,41,0.013437781657557935,0.2815,0.2815,,,,,0.4775240870658308,1,0,38,0.0,0.14634146341463414,0.8519039750099182,0.8519039750099182,0.999987006187439,0.06409540139138699,0.925,0.95,0.925,0.024390243902439025,0.975609756097561,0.04878048780487805,0.9975278549729382,0.024390243902439025,0.18890939930680076,0.9177634204852394,2.6221812013863985
PU-R,volume_group_noise_fashion_mnist,0,0.1,0.05,support,50,35,4750,250,39,0,39,0.01290793833322823,0.28525,0.28525,,,,,0.5161473660264164,1,0,36,0.0,0.1282051282051282,0.8717151284217834,0.8717151284217834,0.9923069477081299,0.06503573216890034,0.9210526315789473,0.9210526315789473,0.9210526315789473,0.0,1.0,0.02564102564102564,0.9999999999999996,0.02564102564102564,0.1723574950875981,0.9293497534386812,2.6552850098248038
PU-R,volume_group_noise_fashion_mnist,0,0.1,0.05,support,100,35,4750,250,39,0,39,0.01290793833322823,0.28525,0.28525,,,,,0.5405708110192791,1,0,36,0.0,0.1282051282051282,0.8717151284217834,0.8717151284217834,0.9923069477081299,0.06503573216890034,0.9210526315789473,0.9210526315789473,0.9210526315789473,0.0,1.0,0.02564102564102564,0.9999999999999996,0.02564102564102564,0.1723574950875981,0.9293497534386812,2.6552850098248038
PU-R,volume_group_noise_fashion_mnist,0,0.1,0.05,support,200,35,4750,250,39,0,39,0.01290793833322823,0.28525,0.28525,,,,,0.5648061570245773,1,0,36,0.0,0.1282051282051282,0.8717151284217834,0.8717151284217834,0.9923069477081299,0.06503573216890034,0.9210526315789473,0.9210526315789473,0.9210526315789473,0.0,1.0,0.02564102564102564,0.9999999999999996,0.02564102564102564,0.1723574950875981,0.9293497534386812,2.6552850098248038
PU-R-Vol,volume_group_noise_fashion_mnist,0,0.1,0.05,support,50,35,4750,250,39,0,39,0.01290793833322823,0.27949999999999997,0.2795,,,,,0.5125716709299013,1,0,36,0.0,0.15384615384615385,0.8540181517601013,0.8540181517601013,0.9892416000366211,0.06987068449196063,0.868421052631579,0.868421052631579,0.8157894736842105,0.0,1.0,0.02564102564102564,0.9999999999999996,0.02564102564102564,0.19132329744706364,0.9160736917870554,2.617353405105873
PU-R-Vol,volume_group_noise_fashion_mnist,0,0.1,0.05,support,100,35,4750,250,39,0,39,0.01290793833322823,0.27949999999999997,0.2795,,,,,0.5365977060282603,1,0,36,0.0,0.15384615384615385,0.8540181517601013,0.8540181517601013,0.9892416000366211,0.06987068449196063,0.868421052631579,0.868421052631579,0.8157894736842105,0.0,1.0,0.02564102564102564,0.9999999999999996,0.02564102564102564,0.19132329744706364,0.9160736917870554,2.617353405105873
