method,dataset,seed,noise_rate,pretrain_fraction,es_budget,step,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,hit_limit,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine
PU-F,mnist,0,0.4,0.0,50,50,1000,0,54,444,498,0.5525666727917269,0.4861,0.8357944757010806,0.44860999999999995,0.6098515497526903,137.93315121634149,0.86661771312356,0,0,51,0.4444444444444444,0.0,0.6334788799285889
PU-F,mnist,0,0.4,0.0,100,100,1000,0,104,413,517,0.5715388267417438,0.44220000000000004,0.8517580345020068,0.41576,0.577856709815047,210.0782270551919,1.710157816298306,0,0,101,0.41346153846153844,0.0,0.6125836372375488
PU-F,mnist,0,0.4,0.0,200,200,1000,0,204,364,568,0.6220633834600449,0.47030000000000005,0.8576801814127811,0.35330999999999996,0.5150824123354117,324.31932588613597,3.255776321515441,0,1,201,0.45588235294117646,0.0,0.6224986910820007
PU-G,mnist,0,0.4,0.0,50,50,1000,0,54,482,536,0.5904303944553249,0.47450000000000003,0.858020828326364,0.47994,0.6397324989487934,140.15802497118094,0.8413566313683987,0,0,51,0.37037037037037035,0.0,0.6021726727485657
PU-G,mnist,0,0.4,0.0,100,100,1000,0,104,459,563,0.6171361508895643,0.47840000000000005,0.8716060223385212,0.45789,0.6187662608329129,195.40529080143193,1.6695129731670022,0,0,101,0.3557692307692308,0.0,0.5802919864654541
PU-G,mnist,0,0.4,0.0,200,200,1000,0,204,402,606,0.6593192726722918,0.47650000000000003,0.8723215266286971,0.4020000000000001,0.5642487839857798,281.587501977874,3.3204683614894748,0,1,201,0.3872549019607843,0.0,0.5878431797027588
GREATS,mnist,0,0.4,0.0,50,50,1000,0,54,451,505,,0.49250000000000005,0.8444976323680269,0.44994,0.6111325163547606,151.27038340031868,0.5622407225891948,0,0,51,0.46296296296296297,0.0,0.6501257419586182
GREATS,mnist,0,0.4,0.0,100,100,1000,0,104,415,519,,0.46819999999999995,0.8698045218895492,0.41735999999999995,0.5794310486904436,250.27017011038456,1.1201469535008073,0,0,101,0.4519230769230769,0.0,0.6409853100776672
GREATS,mnist,0,0.4,0.0,200,200,1000,0,204,314,518,,0.4487,0.8480090750157334,0.31088,0.4708703084439067,375.52662344697484,2.1698736948892474,0,1,201,0.47058823529411764,0.0,0.6238913536071777
MaxLoss,mnist,0,0.4,0.2,50,50,800,200,54,389,443,0.6138050197041593,0.5132,0.8758523662343138,0.49143749999999997,0.6505450398103557,127.16287808879176,0.40338636469095945,0,0,51,0.4074074074074074,0.0,0.6024271249771118
MaxLoss,mnist,0,0.4,0.2,100,100,800,200,104,325,429,0.5965127351228148,0.48450000000000004,0.8737189358043612,0.406775,0.5689849927936903,220.68241256839758,0.7739539695903659,0,0,101,0.4230769230769231,0.0,0.5860201716423035
MaxLoss,mnist,0,0.4,0.2,200,200,800,200,204,230,434,0.6026973795378581,0.46240000000000003,0.8510078121177899,0.2854499999999999,0.44370898912449286,347.7240991982011,1.4357038689777255,0,1,201,0.46568627450980393,0.0,0.5906533002853394
PU-C,mnist,0,0.4,0.2,50,50,800,200,54,350,404,0.5654437498305924,0.4445,0.8374475663495071,0.4377500000000001,0.5993501935471334,121.35681422717887,0.4983214633539319,0,0,51,0.3888888888888889,0.0,0.57585209608078
PU-C,mnist,0,0.4,0.2,100,100,800,200,104,322,426,0.5927972620120272,0.45309999999999995,0.8557834770855202,0.4064375000000001,0.5686507243633498,184.73272361930105,0.9751648288220167,0,0,101,0.3557692307692308,0.0,0.5937584638595581
PU-C,mnist,0,0.4,0.2,200,200,800,200,204,280,484,0.6639959758031182,0.45220000000000005,0.8611632845003712,0.34806249999999994,0.5096858621173108,273.6744200088171,1.8763046525418758,0,1,201,0.4215686274509804,0.0,0.5815690755844116
PU-F,mnist,0,0.4,0.2,50,50,800,200,54,360,414,0.5779003826901317,0.5067999999999999,0.8595567262592119,0.45280000000000004,0.6138833103828619,139.69472480639516,0.7986734863370657,0,0,51,0.4444444444444444,0.0,0.6210924983024597
PU-F,mnist,0,0.4,0.2,100,100,800,200,104,318,422,0.5878378462512046,0.46930000000000005,0.8658733393429681,0.39622500000000005,0.5585006927444708,217.49673857581976,1.5481365798041224,0,0,101,0.40384615384615385,0.0,0.6210342049598694
PU-F,mnist,0,0.4,0.2,200,200,800,200,204,233,437,0.6064034659648314,0.47209999999999996,0.8436838835548239,0.2901375,0.4487550926335112,321.75931132407385,2.8885892340913415,0,1,201,0.47549019607843135,0.0,0.6029461622238159
PU-G,mnist,0,0.4,0.2,50,50,800,200,54,380,434,0.6026973795378581,0.44920000000000004,0.852908273733919,0.476825,0.6367889555395385,106.40257733157685,0.7651974121108651,0,0,51,0.3148148148148148,0.0,0.5991132259368896
PU-G,mnist,0,0.4,0.2,100,100,800,200,104,358,462,0.6371489489101805,0.44430000000000003,0.8710880480527502,0.44583749999999994,0.6071776847362593,167.4521353178464,1.4704061718657613,0,0,101,0.3557692307692308,0.0,0.5761925578117371
PU-G,mnist,0,0.4,0.2,200,200,800,200,204,296,500,0.683394037943799,0.4051,0.8656128078169828,0.37065000000000003,0.5327773685374881,251.5098352176853,2.8684356110170484,0,1,201,0.35784313725490197,0.0,0.5905818343162537
GREATS,mnist,0,0.4,0.2,50,50,800,200,54,359,413,,0.4556,0.8597673345078162,0.4475874999999999,0.6088659897869138,145.49786249876698,0.5544599443674088,0,0,51,0.5,0.0,0.6432588696479797
GREATS,mnist,0,0.4,0.2,100,100,800,200,104,336,440,,0.5325,0.8820019023199553,0.41838749999999997,0.5804411980799541,224.1042912543921,1.0835923328995705,0,0,101,0.47115384615384615,0.0,0.6221662759780884
GREATS,mnist,0,0.4,0.2,200,200,800,200,204,246,450,,0.5334,0.8704284995163534,0.3068125,0.46656060780022107,363.75669318231235,2.085010322742164,0,1,201,0.4803921568627451,0.0,0.606209933757782
MaxLoss,mnist,0,0.4,0.4,50,50,600,400,54,261,315,0.5938107674010098,0.4679,0.8668561429852437,0.42801666666666677,0.5898747767385585,133.35057400400453,0.3994043320417404,0,0,51,0.42592592592592593,0.0,0.5789340138435364
MaxLoss,mnist,0,0.4,0.4,100,100,600,400,104,222,326,0.6119239485124126,0.4587,0.886021493882469,0.3703666666666667,0.5324899103265912,225.9862705662338,0.7619366971775889,0,0,101,0.4326923076923077,0.0,0.5805854797363281
MaxLoss,mnist,0,0.4,0.4,200,200,600,400,204,109,313,0.5905071904999204,0.4413,0.8240860148620636,0.18435,0.3298140827170501,349.38879224374284,1.3938662046566606,0,1,201,0.43137254901960786,0.0,0.5742834210395813
PU-C,mnist,0,0.4,0.4,50,50,600,400,54,278,332,0.6217633140622638,0.49570000000000003,0.8833872798075676,0.4643833333333333,0.6249719264960261,125.842191000223,0.48783460538834333,0,0,51,0.5185185185185185,0.0,0.580847978591919
PU-C,mnist,0,0.4,0.4,100,100,600,400,104,239,343,0.639726928784512,0.4434,0.8797667638820201,0.39581666666666665,0.5580934292326895,185.4813810099375,0.946225980296731,0,0,101,0.47115384615384615,0.0,0.5788831114768982
PU-C,mnist,0,0.4,0.4,200,200,600,400,204,165,369,0.6817896430147812,0.42090000000000005,0.8551432314845121,0.2759666666666666,0.4334436820396431,279.6513990291068,1.7848189929500222,0,1,201,0.4215686274509804,0.0,0.5748693943023682
PU-F,mnist,0,0.4,0.4,50,50,600,400,54,269,323,0.6069935004925355,0.4253,0.8856246378613827,0.45535000000000003,0.6163316119278457,137.31155715397412,0.7042717654258013,0,0,51,0.4444444444444444,0.0,0.6225075125694275
PU-F,mnist,0,0.4,0.4,100,100,600,400,104,253,357,0.6624465346685611,0.4457,0.9107142631352751,0.42066666666666663,0.582679449749055,222.73219358357213,1.356107627041638,0,0,101,0.4230769230769231,0.0,0.6313481330871582
PU-F,mnist,0,0.4,0.4,200,200,600,400,204,158,362,0.670521054067649,0.43069999999999997,0.8647452763373705,0.26228333333333337,0.41849474673860676,319.3786066399311,2.515740583650768,0,1,201,0.4362745098039216,0.0,0.6013625264167786
PU-G,mnist,0,0.4,0.4,50,50,600,400,54,287,341,0.6364681114791892,0.4909,0.8834800432668863,0.47656666666666664,0.6365445708436201,115.63380113932912,0.7263264581561089,0,0,51,0.42592592592592593,0.0,0.6021897196769714
PU-G,mnist,0,0.4,0.4,100,100,600,400,104,262,366,0.6769653916708194,0.4598,0.89962982711577,0.4358000000000001,0.5974566904557613,181.4965266104916,1.4105986515060067,0,0,101,0.3942307692307692,0.0,0.6111621856689453
PU-G,mnist,0,0.4,0.4,200,200,600,400,204,199,403,0.7359027292695828,0.43289999999999995,0.8863134359116731,0.3316833333333332,0.4927138807583235,274.40755984341246,2.6324832839891315,0,1,201,0.3872549019607843,0.0,0.5965275764465332
GREATS,mnist,0,0.4,0.4,50,50,600,400,54,241,295,,0.49050000000000005,0.8623017495577916,0.4083666666666666,0.5705604174931938,144.44679799063954,0.5387397427111864,0,0,51,0.4444444444444444,0.0,0.662482500076294
