method,noise_rate,pretrain_fraction,step,n,compression_size_mean,compression_size_se,remaining_bad_mean,remaining_bad_se,effective_compression_size_mean,effective_compression_size_se,certified_bound_mean,certified_bound_se,test_error_mean,test_error_se,runtime_sec_mean,runtime_sec_se,stop_reached_mean,stop_reached_se,hit_limit_mean,hit_limit_se,train_calls_mean,train_calls_se,noise_hit_rate_mean,noise_hit_rate_se,duplicate_hit_rate_mean,duplicate_hit_rate_se,pairwise_feature_cosine_mean,pairwise_feature_cosine_se
PU-G,0.4,0.0,395,10,399.0,0.0,92.5,16.044556016848137,491.5,16.044556016848137,0.1875696433824487,0.005668045760373113,0.030359999999999988,0.00499787065770125,5.305385179095902,0.3016892734350394,0.0,0.0,0.0,0.0,396.0,0.0,0.2533834586466165,0.011016487685752674,0.37067669172932327,0.016054235278434338,0.449784979224205,0.04395143305541606
PU-G,0.4,0.0,40,10,44.0,0.0,479.0,32.96496456677739,523.0,32.96496456677739,0.19857619309914298,0.011587978741171944,0.11712,0.009612686062351843,0.443010799883632,0.01387229771263,0.0,0.0,0.0,0.0,41.0,0.0,0.3795454545454545,0.03788636287893935,0.42727272727272736,0.031198879215112125,0.7599358081817627,0.01644954563179309
PU-G,0.4,0.0,400,10,404.0,0.0,89.6,16.167319574444683,493.6,16.167319574444683,0.18831135290674866,0.0057111699482187105,0.028759999999999997,0.004138389380745444,5.363168995891465,0.3057328384492477,0.0,0.0,0.0,0.0,401.0,0.0,0.2537128712871287,0.01184359886242752,0.3712871287128713,0.016514021765028707,0.4453799158334732,0.04102108094605265
PU-G,0.4,0.0,405,10,409.0,0.0,84.7,15.249080117975785,493.7,15.249080117975785,0.18835120733710936,0.005385884688787803,0.027279999999999992,0.003968789348011417,5.418743470800109,0.307486545471964,0.0,0.0,0.0,0.0,406.0,0.0,0.2537897310513447,0.012299689962453775,0.37188264058679704,0.01685465957672843,0.44376564025878906,0.03832047045552723
PU-G,0.4,0.0,410,10,414.0,0.0,78.4,14.892354488871874,492.4,14.892354488871872,0.18789305561804212,0.005262855845188217,0.026129999999999997,0.003407411855874718,5.471560212393524,0.30808095713164635,0.0,0.0,0.0,0.0,411.0,0.0,0.25386473429951695,0.012202517749285931,0.3714975845410628,0.016792024690793828,0.4374550133943558,0.038432569337170604
PU-G,0.4,0.0,415,10,419.0,0.0,78.7,13.954728390206828,497.7,13.954728390206828,0.18977065451908856,0.004925921060128681,0.0245,0.0039018229357855503,5.523992070695385,0.3097805205090305,0.0,0.0,0.0,0.0,416.0,0.0,0.25656324582338896,0.012489042213973324,0.373508353221957,0.017288236922912276,0.44177929013967515,0.041279510831659635
PU-G,0.4,0.0,420,10,424.0,0.0,73.4,12.084149397730345,497.4,12.084149397730345,0.1896719102980569,0.0042667282564713286,0.026249999999999996,0.0038034852438257193,5.591961820790312,0.3152574363149673,0.0,0.0,0.0,0.0,421.0,0.0,0.25966981132075473,0.012819287590585109,0.377122641509434,0.017842448338141834,0.4474129766225815,0.04141024702510892
PU-G,0.4,0.0,425,10,429.0,0.0,62.6,11.979797809460539,491.6,11.979797809460539,0.18762216130853632,0.004235437826487477,0.02579,0.0021103685828678218,5.647412066493416,0.3194032573665969,0.0,0.0,0.0,0.0,426.0,0.0,0.26456876456876455,0.013127634505858356,0.38181818181818183,0.01824148955385907,0.4458470746874809,0.03895911710014027
PU-G,0.4,0.0,430,10,434.0,0.0,76.3,20.847621766842693,510.3,20.847621766842693,0.19418645317200572,0.0073382879708960465,0.03323,0.004438419388325836,5.702953916491242,0.32197459608378187,0.0,0.0,0.0,0.0,431.0,0.0,0.26474654377880186,0.012990933350050428,0.3836405529953917,0.01797382718733308,0.44939193576574327,0.039336812051855595
PU-G,0.4,0.0,435,10,439.0,0.0,71.7,17.298073110417047,510.7,17.298073110417047,0.1943468220764771,0.006089857753081063,0.029799999999999993,0.004075209606061176,5.758226087392541,0.3250043534813485,0.0,0.0,0.0,0.0,436.0,0.0,0.2644646924829157,0.013056673486728164,0.3842824601366743,0.01817270265466231,0.44789996445178987,0.03944625837854459
PU-G,0.4,0.0,440,10,444.0,0.0,66.4,17.22801336325359,510.4,17.22801336325359,0.194240849459311,0.006069401342103736,0.02951,0.004475748230432786,5.8076174374960825,0.3266884708297444,0.0,0.0,0.0,0.0,441.0,0.0,0.2648648648648649,0.012657221270695252,0.3860360360360361,0.01788993514547325,0.44576407223939896,0.03799838010874116
PU-G,0.4,0.0,445,10,449.0,0.0,60.7,18.01113852900785,509.7,18.01113852900785,0.19399046662729233,0.006339710828656832,0.02741,0.00464517551396667,5.8557565582974345,0.3280136117639308,0.0,0.0,0.0,0.0,446.0,0.0,0.26570155902004455,0.012668801936276999,0.3879732739420935,0.017633298101622594,0.44758825600147245,0.039661168258378086
PU-G,0.4,0.0,448,1,452.0,0.0,0.0,0.0,452.0,0.0,0.17361913050990552,0.0,0.02080000000000004,0.0,4.53551245899871,0.0,1.0,0.0,0.0,0.0,449.0,0.0,0.32964601769911506,0.0,0.43805309734513276,0.0,0.3718424439430237,0.0
PU-G,0.4,0.0,45,10,49.0,0.0,415.5,28.284369456566562,464.5,28.284369456566562,0.17791874420945533,0.010028646706883512,0.09765999999999998,0.009824325817977422,0.5007235498866066,0.021164021401192834,0.0,0.0,0.0,0.0,46.0,0.0,0.3714285714285714,0.030392255651277112,0.4204081632653061,0.02602874349620271,0.752470338344574,0.01937019396098352
PU-G,0.4,0.0,450,9,454.0,0.0,62.666666666666664,18.844392033470093,516.6666666666666,18.844392033470093,0.19645039728170055,0.006624051429788005,0.027377777777777786,0.0052188168565984365,6.061646615549559,0.33085809002322736,0.0,0.0,0.0,0.0,451.0,0.0,0.2596671561429271,0.011640508067020536,0.3847283406754773,0.017988252569750368,0.45834164486991036,0.04349991162687485
PU-G,0.4,0.0,451,1,455.0,0.0,0.0,0.0,455.0,0.0,0.1746836540987715,0.0,0.02180000000000004,0.0,5.046893583028577,0.0,1.0,0.0,0.0,0.0,452.0,0.0,0.3076923076923077,0.0,0.3934065934065934,0.0,0.6329975128173828,0.0
PU-G,0.4,0.0,455,8,459.0,0.0,76.625,16.85435244761932,535.625,16.85435244761932,0.20314395357854664,0.005920756087103666,0.031525,0.00554548561573157,6.243668833238189,0.3487486215952122,0.0,0.0,0.0,0.0,456.0,0.0,0.2540849673202614,0.011245001537071123,0.3848039215686274,0.01965075318243334,0.4311787560582161,0.0388109502565476
PU-G,0.4,0.0,460,8,464.0,0.0,71.125,19.7424827466051,535.125,19.7424827466051,0.20295651985361474,0.0069378995312675855,0.03405000000000001,0.005954530088212551,6.302506354120851,0.3517759857139267,0.0,0.0,0.0,0.0,461.0,0.0,0.2535021551724138,0.01174757845684606,0.38442887931034486,0.019142326426175124,0.424100898206234,0.03935332093045625
PU-G,0.4,0.0,463,1,467.0,0.0,0.0,0.0,467.0,0.0,0.17893839586758986,0.0,0.024599999999999955,0.0,5.778577541990671,0.0,1.0,0.0,0.0,0.0,464.0,0.0,0.2762312633832976,0.0,0.4132762312633833,0.0,0.23815685510635376,0.0
PU-G,0.4,0.0,465,7,469.0,0.0,74.42857142857143,22.27838707384906,543.4285714285714,22.27838707384906,0.2058766336579408,0.007813170356361879,0.028757142857142846,0.008007819307903194,6.440853976004291,0.4007182851879255,0.0,0.0,0.0,0.0,466.0,0.0,0.24977155041120927,0.013424279906650549,0.38074931465123363,0.021311080292064334,0.453614205121994,0.034810456266098265
PU-G,0.4,0.0,470,7,474.0,0.0,63.0,21.773728162518196,537.0,21.773728162518196,0.2036162887982625,0.007635462560843932,0.026557142857142866,0.006214072245923047,6.502156815275417,0.40337187055938994,0.0,0.0,0.0,0.0,471.0,0.0,0.2510548523206751,0.01289872665159088,0.38366485834840264,0.020389109561480198,0.4451473525592259,0.03833854525291214
PU-G,0.4,0.0,475,7,479.0,0.0,60.57142857142857,18.44665041585127,539.5714285714286,18.44665041585127,0.20453270167178875,0.006474476670174074,0.02788571428571429,0.005079530751266426,6.55270264871485,0.40562629407445516,0.0,0.0,0.0,0.0,476.0,0.0,0.25290784372203995,0.012661466317455398,0.3865195347450045,0.019586470178173894,0.4555586448737553,0.03668363700115766
PU-G,0.4,0.0,480,7,484.0,0.0,50.142857142857146,13.673799366512815,534.1428571428571,13.673799366512815,0.20263519987098075,0.004803279454807164,0.019971428571428546,0.004340875174306624,6.602822178284571,0.40777747734366276,0.0,0.0,0.0,0.0,481.0,0.0,0.2535419126328217,0.011340933689418378,0.38813459268004724,0.01865740434242705,0.4436040392943791,0.03303304111713862
PU-G,0.4,0.0,485,7,489.0,0.0,56.142857142857146,16.30721221018563,545.1428571428571,16.307212210185625,0.2064996256626078,0.005723002079690717,0.0232,0.004716788657348895,6.652116464143286,0.40850321346472696,0.0,0.0,0.0,0.0,486.0,0.0,0.2573765702600058,0.011115458669595507,0.3917616126205084,0.01834995281078537,0.44926670619419645,0.03507946225585269
PU-G,0.4,0.0,490,7,494.0,0.0,47.0,14.229412864773813,541.0,14.229412864773813,0.2050473479903303,0.00499993226371304,0.026042857142857145,0.005026447062093393,6.703284993850892,0.41054793252104876,0.0,0.0,0.0,0.0,491.0,0.0,0.2567958357432042,0.011029523609321612,0.3938692886061307,0.01832997877107522,0.4493028223514557,0.035647856828662915
PU-G,0.4,0.0,491,1,495.0,0.0,0.0,0.0,495.0,0.0,0.18884600239107385,0.0,0.026699999999999946,0.0,6.6557514169835486,0.0,1.0,0.0,0.0,0.0,492.0,0.0,0.2868686868686869,0.0,0.43636363636363634,0.0,0.6268119215965271,0.0
PU-G,0.4,0.0,495,6,499.0,0.0,51.833333333333336,13.29766061297166,550.8333333333334,13.29766061297166,0.20851107158038454,0.004670746776244605,0.022933333333333344,0.004395351079391854,6.771514923486393,0.4873572361039575,0.0,0.0,0.0,0.0,496.0,0.0,0.25384101536406145,0.011379597565812869,0.3897795591182365,0.01967435146160224,0.4162848542133967,0.028497553360399823
PU-G,0.4,0.0,5,10,9.0,0.0,506.4,51.17512416529473,515.4,51.17512416529473,0.19567552839871497,0.01798983873463016,0.12618000000000001,0.019877333825239235,0.09707813319400885,0.0050020720462596755,0.0,0.0,0.0,0.0,6.0,0.0,0.13333333333333336,0.0398901096824778,0.22222222222222224,0.04969039949999532,0.6188025414943695,0.02291720610942278
PU-G,0.4,0.0,50,10,54.0,0.0,479.1,32.62086925744179,533.1,32.62086925744179,0.20213820796343498,0.011467393528830526,0.11722999999999999,0.01016227282102232,0.5633527748927009,0.02640602866919579,0.0,0.0,0.0,0.0,51.0,0.0,0.3462962962962963,0.026485725867808563,0.3907407407407407,0.025066593215119694,0.7690103769302368,0.013057115859544152
PU-G,0.4,0.0,500,6,504.0,0.0,51.666666666666664,19.118344884197253,555.6666666666666,19.11834488419725,0.2101965838810429,0.006706617474942001,0.024683333333333318,0.006402781513616648,6.822987457979859,0.490028109910662,0.0,0.0,0.0,0.0,501.0,0.0,0.2546296296296296,0.010457267394736708,0.3912037037037037,0.018951038397169953,0.41865041851997375,0.02712416766407623
PU-G,0.4,0.0,505,6,509.0,0.0,35.333333333333336,6.636598861197237,544.3333333333334,6.6365988611972355,0.20623500489940247,0.0023339588426796016,0.018766666666666636,0.0020206709556756424,6.871180506665648,0.4938777224041045,0.0,0.0,0.0,0.0,506.0,0.0,0.256385068762279,0.009806797073917446,0.3925998690242305,0.018404892035483712,0.41376560429732007,0.02661459114265243
PU-G,0.4,0.0,510,6,514.0,0.0,33.0,8.52447456836295,547.0,8.52447456836295,0.20717082614040314,0.0029962120093995747,0.018983333333333335,0.002188974899607381,6.919856548173509,0.4960333163118917,0.0,0.0,0.0,0.0,511.0,0.0,0.25810635538262,0.009903299179673706,0.3946173800259403,0.018301845490336473,0.4199237922827403,0.027078225151851352
PU-G,0.4,0.0,515,6,519.0,0.0,32.666666666666664,7.675357393054159,551.6666666666666,7.675357393054157,0.20881274424997778,0.002697970567923248,0.022566666666666662,0.00326870684590168,6.9743263330019545,0.4975905916756815,0.0,0.0,0.0,0.0,516.0,0.0,0.2594733461785485,0.00947416257653733,0.39627488760436735,0.01757261114316974,0.41946086287498474,0.027030432456824405
PU-G,0.4,0.0,520,6,524.0,0.0,39.5,8.709190547921203,563.5,8.709190547921203,0.21296947824885137,0.0030580968031344944,0.030016666666666674,0.00432661658933526,7.043701603998973,0.5086446120597478,0.0,0.0,0.0,0.0,521.0,0.0,0.2608142493638677,0.009626428721642209,0.3982188295165394,0.017137834330077702,0.42126695315043133,0.024259681947343056
PU-G,0.4,0.0,525,6,529.0,0.0,32.333333333333336,11.502656697959438,561.3333333333334,11.50265669795944,0.21220445380701372,0.0040358833366926595,0.025733333333333348,0.005809513270872566,7.105298325991801,0.5100782590886003,0.0,0.0,0.0,0.0,526.0,0.0,0.26118462507876494,0.009507293485327393,0.40044108380592314,0.01707903445656972,0.4070572505394618,0.024407333057797142
PU-G,0.4,0.0,530,6,534.0,0.0,22.0,6.577740240133132,556.0,6.577740240133132,0.21033702964390008,0.002311289466316237,0.019416666666666638,0.003032096817568849,7.154454624833306,0.5114939441563583,0.0,0.0,0.0,0.0,531.0,0.0,0.26186017478152307,0.010135644651481363,0.40199750312109866,0.01683774133259553,0.41236676772435504,0.023875809124925387
PU-G,0.4,0.0,535,6,539.0,0.0,32.5,12.953120602130337,571.5,12.953120602130337,0.21577174354266995,0.004540484004898851,0.02331666666666667,0.004581805806059931,7.2055714511564775,0.5135196890138541,0.16666666666666666,0.16666666666666669,0.0,0.0,536.0,0.0,0.26221397649969075,0.010772035309735561,0.4029066171923315,0.017958421268684726,0.4149080812931061,0.024013495064460978
PU-G,0.4,0.0,540,5,544.0,0.0,19.2,3.760319135392633,563.2,3.760319135392633,0.21286883995635436,0.001320969737763535,0.020720000000000006,0.003330525484064027,7.359100649598986,0.6211702128744497,0.0,0.0,0.0,0.0,541.0,0.0,0.25882352941176473,0.010645906055566368,0.3981617647058823,0.018984619184248454,0.41363694667816164,0.030599789735237293
PU-G,0.4,0.0,545,5,549.0,0.0,17.8,5.276362383309166,566.8,5.276362383309166,0.2141321967705153,0.0018519807917905479,0.019099999999999985,0.0027151427218472424,7.4167833747924305,0.6242731784895886,0.0,0.0,0.0,0.0,546.0,0.0,0.2612021857923497,0.009836065573770491,0.40072859744990896,0.017967351979100463,0.41921364665031435,0.025402259954154516
PU-G,0.4,0.0,546,1,550.0,0.0,0.0,0.0,550.0,0.0,0.20823121524881572,0.0,0.025499999999999967,0.0,6.547200458007865,0.0,1.0,0.0,0.0,0.0,547.0,0.0,0.2781818181818182,0.0,0.3981818181818182,0.0,0.3489803373813629,0.0
PU-G,0.4,0.0,55,10,59.0,0.0,413.9,26.97259926501543,472.9,26.97259926501543,0.18090807267581113,0.009561504600580356,0.0996,0.009323494814475716,0.6310078580921982,0.03297437978142446,0.0,0.0,0.0,0.0,56.0,0.0,0.3338983050847458,0.022746691682708917,0.37966101694915255,0.02131973137187933,0.7634610056877136,0.019659483620880602
PU-G,0.4,0.0,550,4,554.0,0.0,24.25,4.6075119822596955,578.25,4.6075119822596955,0.2181510706723202,0.0016162119632340943,0.021650000000000003,0.006354722653271336,7.686394926728099,0.752962376044745,0.0,0.0,0.0,0.0,551.0,0.0,0.25902527075812276,0.011236371478329177,0.40388086642599275,0.022765339811605487,0.44395599514245987,0.03459400627350649
PU-G,0.4,0.0,555,4,559.0,0.0,19.25,4.7849590733185305,578.25,4.7849590733185305,0.21815099618106615,0.0016787962329380046,0.023700000000000027,0.0033007574888198007,7.735094239236787,0.7536359658756214,0.0,0.0,0.0,0.0,556.0,0.0,0.26073345259391767,0.00983560954275891,0.40474060822898034,0.02171854842625741,0.4399089515209198,0.03125535284491076
PU-G,0.4,0.0,556,1,560.0,0.0,0.0,0.0,560.0,0.0,0.21174567472189665,0.0,0.02310000000000001,0.0,6.335183582967147,0.0,1.0,0.0,0.0,0.0,557.0,0.0,0.2714285714285714,0.0,0.4357142857142857,0.0,0.42006272077560425,0.0
PU-G,0.4,0.0,560,3,564.0,0.0,27.0,9.539392014169456,591.0,9.539392014169456,0.2226194332082135,0.003341472384557973,0.02066666666666665,0.005917582088807722,8.284449999666927,0.8426554231520008,0.0,0.0,0.0,0.0,561.0,0.0,0.258274231678487,0.011864574408915328,0.39420803782505914,0.027321334116610453,0.4534619947274526,0.03740008644354603
PU-G,0.4,0.0,565,3,569.0,0.0,18.333333333333332,2.3333333333333335,587.3333333333334,2.3333333333333335,0.22133678890531883,0.0008178883818798887,0.020133333333333298,0.0054443650787866045,8.345985402314303,0.8472979646854224,0.0,0.0,0.0,0.0,566.0,0.0,0.2583479789103691,0.01069026806730794,0.39367311072056244,0.02701781501488039,0.4517945448557536,0.04245670555213839
PU-G,0.4,0.0,570,3,574.0,0.0,24.666666666666668,14.666666666666666,598.6666666666666,14.666666666666666,0.22530173238677284,0.005133312797018638,0.023233333333333328,0.006349365672604183,8.400159527664073,0.8479899379531695,0.0,0.0,0.0,0.0,571.0,0.0,0.2607433217189315,0.008554541151368316,0.39663182346109177,0.026177532333529947,0.4511387348175049,0.03687539103256074
PU-G,0.4,0.0,575,3,579.0,0.0,39.0,17.578395831246947,618.0,17.578395831246947,0.2320647794792118,0.006144785243436119,0.033299999999999996,0.007492885514495305,8.45616122164453,0.8445687078286365,0.0,0.0,0.0,0.0,576.0,0.0,0.2625215889464594,0.0075283228731272385,0.3978123200921128,0.026426061986248715,0.4473668833573659,0.03749803677022941
PU-G,0.4,0.0,580,3,584.0,0.0,28.666666666666668,22.73274681550335,612.6666666666666,22.73274681550335,0.23019396146992221,0.007945769159456901,0.025400000000000016,0.010850960018972216,8.511570902657695,0.8463371389071276,0.0,0.0,0.0,0.0,581.0,0.0,0.2631278538812785,0.006432321729214974,0.398972602739726,0.024715336865994256,0.4348316192626953,0.03866824261220554
PU-G,0.4,0.0,585,3,589.0,0.0,6.666666666666667,3.48010216963685,595.6666666666666,3.48010216963685,0.22425655267822245,0.0012189557448019429,0.019199999999999957,0.002300724523564992,8.581240110661989,0.8579220825732194,0.0,0.0,0.0,0.0,586.0,0.0,0.26202603282399545,0.005398637246275869,0.3989813242784381,0.022545086912328347,0.4303370515505473,0.042166763946562096
PU-G,0.4,0.0,590,3,594.0,0.0,7.0,5.000000000000001,601.0,5.000000000000001,0.22612396074691787,0.001750315830577165,0.017166666666666663,0.00476806506294164,8.648117833324553,0.866554696273358,0.0,0.0,0.0,0.0,591.0,0.0,0.26487093153759816,0.0029694178575360203,0.40179573512906847,0.02191428079659555,0.4480886558691661,0.03758947909593566
PU-G,0.4,0.0,592,1,596.0,0.0,0.0,0.0,596.0,0.0,0.2243736449163407,0.0,0.026000000000000023,0.0,6.95496716699563,0.0,1.0,0.0,0.0,0.0,593.0,0.0,0.26174496644295303,0.0,0.3674496644295302,0.0,0.4469587206840515,0.0
PU-G,0.4,0.0,595,2,599.0,0.0,11.5,1.4999999999999998,610.5,1.4999999999999998,0.22944962891051546,0.0005248097004368901,0.0232,0.0011999999999999789,9.566538270475576,0.19517639550031163,0.0,0.0,0.0,0.0,596.0,0.0,0.2671118530884808,0.0,0.41986644407345575,0.020868113522537562,0.44512566924095154,0.06650778651237488
PU-G,0.4,0.0,596,2,600.0,0.0,17.0,16.999999999999996,617.0,16.999999999999996,0.23171942110639066,0.0059449226246215394,0.027900000000000036,0.01400000000000001,9.586109728959855,0.1986691459896974,0.5,0.5,0.5,0.5,597.0,0.0,0.26666666666666666,0.0,0.42083333333333334,0.02083333333333331,0.4514690339565277,0.0687902271747589
PU-G,0.4,0.0,60,10,64.0,0.0,451.8,31.34389892786154,515.8,31.34389892786154,0.19604825979331508,0.011033966602798397,0.10967,0.008998704227708439,0.7001498539932072,0.03813599678180733,0.0,0.0,0.0,0.0,61.0,0.0,0.325,0.018604761561970575,0.36875,0.020728904939721248,0.7722029209136962,0.010893014256327823
PU-G,0.4,0.0,65,10,69.0,0.0,418.8,25.661817723787394,487.8,25.661817723787394,0.18619454521103762,0.00909131470138191,0.10096999999999996,0.008907288526195215,0.7723514457931742,0.041621922955599175,0.0,0.0,0.0,0.0,66.0,0.0,0.3231884057971014,0.022143317171721428,0.36811594202898545,0.02436622263365892,0.7697196960449219,0.01974222940122347
PU-G,0.4,0.0,70,10,74.0,0.0,437.2,30.98343643518796,511.2,30.98343643518796,0.19442910448415204,0.01090308906119893,0.1081,0.009346859246708366,0.8520728249044623,0.04686351468361694,0.0,0.0,0.0,0.0,71.0,0.0,0.32027027027027033,0.022616919298438183,0.37027027027027026,0.025257379763740876,0.7701490759849549,0.010339551288065463
PU-G,0.4,0.0,75,10,79.0,0.0,429.4,22.47922497675477,508.4,22.47922497675477,0.19350184621289374,0.007939208931612077,0.10619999999999999,0.007072513304649525,0.9285507999942638,0.04986926569788352,0.0,0.0,0.0,0.0,76.0,0.0,0.31518987341772153,0.01937715190414352,0.3658227848101266,0.021469289845077726,0.7783168196678162,0.019408513192864497
PU-G,0.4,0.0,80,10,84.0,0.0,423.1,30.708106059765026,507.1,30.708106059765026,0.19298479197896085,0.01080316243177436,0.10463999999999998,0.009398583817670498,1.0072747998987324,0.05254903803005072,0.0,0.0,0.0,0.0,81.0,0.0,0.31785714285714284,0.018447046506618183,0.3726190476190476,0.021001775591109904,0.7715914726257325,0.011681656733218563
